claim_id,evidence_doc_id,object,predicate,source_id,subject_id
457322ee-61d9-57fe-84ee-ad4192d96a99,46951c5e-e9fc-5e01-ba20-dbb7a94624a9,12422,char_count,diablo2-io,46951c5e-e9fc-5e01-ba20-dbb7a94624a9
f0049dfd-5120-5c10-b32c-4dff5d1b4438,739f6c15-8ed7-5ef2-95a2-167f8967cd20,https://diablo2.io/uniques/hellfire-torch-t39.html,discovered_via,diablo2-io,b9697845-0d90-50a3-ae0b-01299bbbb00c
11bd4459-1411-509a-96ce-792120f09546,739f6c15-8ed7-5ef2-95a2-167f8967cd20,16702,char_count,diablo2-io,739f6c15-8ed7-5ef2-95a2-167f8967cd20
bb4c2971-baec-5da4-9a28-545df976c4cf,2248c2b3-1ed5-57eb-9be1-aaa4700528d1,https://diablo2.io/uniques/seraph-s-hymn-t41.html,discovered_via,diablo2-io,5fc4f348-74e1-5d6b-b49c-b7f3ac0313cd
a297be25-2e52-55fe-a504-c6ee3f2504ec,2248c2b3-1ed5-57eb-9be1-aaa4700528d1,12297,char_count,diablo2-io,2248c2b3-1ed5-57eb-9be1-aaa4700528d1
014b60da-aad5-5a53-b85c-63a3ee77d34c,8e1119f8-16b4-5738-9710-76a1a122d914,https://diablo2.io/uniques/razorswitch-t257.html,discovered_via,diablo2-io,b74febdc-3897-5d60-8977-257451c5deed
295d0608-fae7-5056-b07d-34714b857fb1,8e1119f8-16b4-5738-9710-76a1a122d914,10384,char_count,diablo2-io,8e1119f8-16b4-5738-9710-76a1a122d914
09810948-4db2-50ce-837f-fcb89aea9888,b5a184ef-f315-5861-bbca-fe66269dfb84,https://diablo2.io/uniques/alma-negra-t668.html,discovered_via,diablo2-io,5cc460ae-e757-51dc-922f-e58e39dda311
3ef9a3dc-92e3-5739-a5b5-f24d75890775,b5a184ef-f315-5861-bbca-fe66269dfb84,13672,char_count,diablo2-io,b5a184ef-f315-5861-bbca-fe66269dfb84
23029727-764f-581a-bd28-40e3112dbe0c,29bfbadf-a5e2-5b48-8d78-4f839b07c4b2,https://diablo2.io/uniques/andariel-s-visage-t669.html,discovered_via,diablo2-io,9db7d94e-a1d6-59e1-95d9-0cda1d3f91e1
48269a46-894c-5746-a579-5f276089bf51,29bfbadf-a5e2-5b48-8d78-4f839b07c4b2,15625,char_count,diablo2-io,29bfbadf-a5e2-5b48-8d78-4f839b07c4b2
f41c66e0-fc26-5ab9-9b51-6d9076a0f99e,bcda54cf-3a8d-5130-a5aa-7dd8599b3985,https://diablo2.io/uniques/annihilus-t670.html,discovered_via,diablo2-io,9069051f-61c5-5685-8e5d-343423ad6c67
da5f5d94-c3b3-51d7-96db-e3ae5b097205,bcda54cf-3a8d-5130-a5aa-7dd8599b3985,12980,char_count,diablo2-io,bcda54cf-3a8d-5130-a5aa-7dd8599b3985
57ce878f-168f-5b09-a482-bb19f3ba65e0,84fa2f8b-0533-520f-8293-f25a8f8ff81d,https://diablo2.io/uniques/arachnid-mesh-t671.html,discovered_via,diablo2-io,5fe3ba4b-c673-5bf6-8bbb-a0bdf80ed17c
01ecba50-254c-5c20-8d39-e5d3d3c524e8,84fa2f8b-0533-520f-8293-f25a8f8ff81d,14237,char_count,diablo2-io,84fa2f8b-0533-520f-8293-f25a8f8ff81d
418644c4-13f4-5f6f-906f-ad0d716ff5c1,434c2227-a76d-5580-9f34-15c477171681,https://diablo2.io/uniques/arioc-s-needle-t672.html,discovered_via,diablo2-io,d6acccca-4f14-5b56-9902-7fee3ee05787
444ab7e8-b20b-598b-8e03-0c0650f8028c,434c2227-a76d-5580-9f34-15c477171681,13472,char_count,diablo2-io,434c2227-a76d-5580-9f34-15c477171681
49e87018-23b9-5468-abbe-9cb958a9c809,dd48f821-325c-55a8-af38-957b7faa4a7e,https://diablo2.io/uniques/arkaine-s-valor-t673.html,discovered_via,diablo2-io,5c1e2f81-da0e-5910-8979-cba5b3066f68
9090aede-682b-59a7-b365-62c0cdc975eb,dd48f821-325c-55a8-af38-957b7faa4a7e,12619,char_count,diablo2-io,dd48f821-325c-55a8-af38-957b7faa4a7e
3f6a8e58-d5af-5af6-b972-3c7bbd53ca94,633a3e8b-bac4-5623-a883-bca4d6691415,https://diablo2.io/uniques/arm-of-king-leoric-t674.html,discovered_via,diablo2-io,2c2274c2-8e9f-5594-980b-b2b72a9b778a
dc7e60c3-d2ee-5247-80f4-bde407f2dc4c,633a3e8b-bac4-5623-a883-bca4d6691415,13600,char_count,diablo2-io,633a3e8b-bac4-5623-a883-bca4d6691415
0310e96d-05b5-5cd9-a3ed-01bfad29ec3f,e67fbcfb-95a0-58b7-a8c1-e625b828efaf,https://diablo2.io/uniques/arreat-s-face-t675.html,discovered_via,diablo2-io,971588d9-2867-569a-b504-7b2f660bc2f1
c2fc32a4-fb73-5b51-bcbe-271a2afb69c4,e67fbcfb-95a0-58b7-a8c1-e625b828efaf,11751,char_count,diablo2-io,e67fbcfb-95a0-58b7-a8c1-e625b828efaf
88789ab2-aad1-5d60-9e10-ae7140902257,87ec7363-9bfb-53af-a58e-40e5edcbfb3f,https://diablo2.io/uniques/astreon-s-iron-ward-t676.html,discovered_via,diablo2-io,201f3cbb-7657-51a9-b532-44a2aaff7e0a
5fca1360-c7e1-53e8-b018-f79ecd9fab34,87ec7363-9bfb-53af-a58e-40e5edcbfb3f,12538,char_count,diablo2-io,87ec7363-9bfb-53af-a58e-40e5edcbfb3f
f531f436-ce25-5356-a869-d03e38b5f915,47e975b5-5355-5963-9024-50769dd179e3,https://diablo2.io/uniques/athena-s-wrath-t677.html,discovered_via,diablo2-io,8484bf0e-a3d2-5d6c-8914-82a74b354c1f
f19faee6-efef-526e-becd-476a2bf35597,47e975b5-5355-5963-9024-50769dd179e3,11214,char_count,diablo2-io,47e975b5-5355-5963-9024-50769dd179e3
b77f1c82-2c42-5257-bb40-690435fd5ba3,fe4db379-04e6-5d3f-bd46-e4b61841d80a,https://diablo2.io/uniques/atma-s-scarab-t678.html,discovered_via,diablo2-io,8954917a-1d0a-5fc1-8681-4f185cd4a6d3
1830840b-6474-5fa0-a416-bf345655412b,fe4db379-04e6-5d3f-bd46-e4b61841d80a,12048,char_count,diablo2-io,fe4db379-04e6-5d3f-bd46-e4b61841d80a
f47c0425-6d02-5244-8122-11b62745f5a5,c1b2f1a0-d2d6-57b0-bb80-7082e6286b76,https://diablo2.io/uniques/atma-s-wail-t679.html,discovered_via,diablo2-io,698e4086-7c4f-5e30-8567-4ba18215240b
a44d486e-57be-5119-995f-103c6796ebc8,c1b2f1a0-d2d6-57b0-bb80-7082e6286b76,11756,char_count,diablo2-io,c1b2f1a0-d2d6-57b0-bb80-7082e6286b76
2de31525-71ef-5934-b70f-4a5c3305acdb,718e9c31-8a6d-5e20-8677-e2bb42863023,https://diablo2.io/uniques/axe-of-fechmar-t680.html,discovered_via,diablo2-io,943bae91-019a-5fda-8be8-f34c8e10a9a4
d0174227-cf40-5a63-9f22-a10c08377729,718e9c31-8a6d-5e20-8677-e2bb42863023,9763,char_count,diablo2-io,718e9c31-8a6d-5e20-8677-e2bb42863023
b0f9d217-1708-5c6f-b278-eff807404602,f3b1bf1c-134a-540c-8b0c-9fc455e19881,https://diablo2.io/uniques/azurewrath-t681.html,discovered_via,diablo2-io,4c413feb-c0c1-5991-b20f-f4748a294022
99fdc7a0-289d-5e13-b143-5e9f69e76b33,f3b1bf1c-134a-540c-8b0c-9fc455e19881,14176,char_count,diablo2-io,f3b1bf1c-134a-540c-8b0c-9fc455e19881
9118c481-0232-5c45-bdb0-1c352891b3c0,76caffa3-90c2-5a6b-aa91-de4df6a17f17,https://diablo2.io/uniques/baezil-s-vortex-t682.html,discovered_via,diablo2-io,b6979d4b-c206-576b-a1be-ba10bdfd61d8
470fbf9e-2697-5a1e-99bf-f44abc3041e1,76caffa3-90c2-5a6b-aa91-de4df6a17f17,10059,char_count,diablo2-io,76caffa3-90c2-5a6b-aa91-de4df6a17f17
8250ee2e-c449-583e-b1bb-7fe7d0249cdd,e4f57a2c-8876-5765-bb02-7fd17bfe842e,https://diablo2.io/uniques/bane-ash-t683.html,discovered_via,diablo2-io,d0c3b8ba-2eac-54e7-8489-8b658f500b61
c860e500-2834-53b0-bdfc-81bd1068c482,e4f57a2c-8876-5765-bb02-7fd17bfe842e,11460,char_count,diablo2-io,e4f57a2c-8876-5765-bb02-7fd17bfe842e
e1890aac-fc63-585a-8a39-84c34e13cd72,16288c1e-05c6-5c92-85ed-5e041d85653c,https://diablo2.io/uniques/baranar-s-star-t684.html,discovered_via,diablo2-io,67344eae-d8c5-5760-80ab-1429521f0274
e1dbdda0-3591-564f-943a-bae36ee3d655,16288c1e-05c6-5c92-85ed-5e041d85653c,11000,char_count,diablo2-io,16288c1e-05c6-5c92-85ed-5e041d85653c
a179ef60-6e29-5034-9f19-3963ac7f477e,20fb6021-570e-583f-9f68-7b8124a8c58b,https://diablo2.io/uniques/bartuc-s-cut-throat-t685.html,discovered_via,diablo2-io,d4d8ba63-70fb-5d58-bc5a-076fdd0ef02d
e6e48e00-1ad8-5227-95fc-05ac68b3996c,20fb6021-570e-583f-9f68-7b8124a8c58b,10817,char_count,diablo2-io,20fb6021-570e-583f-9f68-7b8124a8c58b
223c6128-a523-57dd-bffc-b7fce8205557,9769301c-0d9d-5525-9e44-1871f7aa8e84,https://diablo2.io/uniques/biggin-s-bonnet-t686.html,discovered_via,diablo2-io,338a0ec4-8900-5481-80a4-38ef74f7e106
1f55458a-9a2e-586f-99ff-e3e043ca5902,9769301c-0d9d-5525-9e44-1871f7aa8e84,9769,char_count,diablo2-io,9769301c-0d9d-5525-9e44-1871f7aa8e84
62f5b375-eec3-5db1-87a1-76d6a8e617a0,7ad63992-9e67-5e56-abb0-58f42df55234,https://diablo2.io/uniques/bing-sz-wang-t687.html,discovered_via,diablo2-io,f387fc56-570c-5846-9752-800f1faf8d1c
7a90b5f1-e00e-5b56-9dfd-82f2449be83f,7ad63992-9e67-5e56-abb0-58f42df55234,11661,char_count,diablo2-io,7ad63992-9e67-5e56-abb0-58f42df55234
c99fa60d-2491-53db-a438-1328343e94ed,cbf71a53-78e9-5962-95e0-44f617b5ccda,https://diablo2.io/uniques/black-hades-t688.html,discovered_via,diablo2-io,075fc88e-2509-5add-a4c4-06d878a371a1
9ada273e-4cfb-5dd4-9129-bc9e0056ea6e,cbf71a53-78e9-5962-95e0-44f617b5ccda,11204,char_count,diablo2-io,cbf71a53-78e9-5962-95e0-44f617b5ccda
a59d1a50-4610-56ed-a3a4-626071c383a0,54701cf5-18b8-5fbe-aa48-3546d405106d,https://diablo2.io/uniques/blackbog-s-sharp-t689.html,discovered_via,diablo2-io,e1dec5ec-bb12-5354-86b2-0f393fe8fa1e
baee62bf-6422-57d5-a536-5a7a5b98906f,54701cf5-18b8-5fbe-aa48-3546d405106d,11055,char_count,diablo2-io,54701cf5-18b8-5fbe-aa48-3546d405106d
b231bb53-c87f-5974-baae-eda0294c0a94,c710abc2-4054-5da8-8f8b-12b5e14f22f3,https://diablo2.io/uniques/blackhand-key-t690.html,discovered_via,diablo2-io,bc959372-ee56-5b47-b25d-d1665baa8bf6
60504416-f047-5b05-a297-69e59c772f65,c710abc2-4054-5da8-8f8b-12b5e14f22f3,11755,char_count,diablo2-io,c710abc2-4054-5da8-8f8b-12b5e14f22f3
bb54965a-9bbf-57d8-95c6-a9ec6be027f8,ce413a75-b363-5006-a49e-cd33698d5c3a,https://diablo2.io/uniques/blackhorn-s-face-t691.html,discovered_via,diablo2-io,5f8c49dc-a07c-5dcf-bc09-c80632a8471c
0eaf40a2-8d50-5fa4-b420-a69ebdab950a,ce413a75-b363-5006-a49e-cd33698d5c3a,13088,char_count,diablo2-io,ce413a75-b363-5006-a49e-cd33698d5c3a
82c4e120-cf1c-51db-8968-e26b30cc3bd8,c24cbc17-8ae8-5110-8c0a-e42454356c05,https://diablo2.io/uniques/blackleach-blade-t692.html,discovered_via,diablo2-io,f798fc25-67ee-5258-9c3b-4a89c30daaeb
578e771e-36cc-5638-b8f4-654081e57c85,c24cbc17-8ae8-5110-8c0a-e42454356c05,10393,char_count,diablo2-io,c24cbc17-8ae8-5110-8c0a-e42454356c05
786dba78-6a03-5534-9fa4-a1623dd8a8d7,26111185-09a4-549f-9241-e3aa82f20b65,https://diablo2.io/uniques/blackoak-shield-t693.html,discovered_via,diablo2-io,be65c216-6cb3-587c-b2c4-4c4992217585
355c20ed-cd81-51e2-b9f9-4e1bac33bd6c,26111185-09a4-549f-9241-e3aa82f20b65,12424,char_count,diablo2-io,26111185-09a4-549f-9241-e3aa82f20b65
a1a2aa2a-8466-517b-ab05-30ad36fad994,4d76ee24-d076-53b3-933c-544361e568f1,https://diablo2.io/uniques/blacktongue-t694.html,discovered_via,diablo2-io,f19e78d3-09da-534c-82df-3f0e36d88712
b3aa9333-4d51-5ced-befb-99a1885c16cd,4d76ee24-d076-53b3-933c-544361e568f1,9298,char_count,diablo2-io,4d76ee24-d076-53b3-933c-544361e568f1
4ec2508d-fcff-58ac-8dbd-4dd8934adfbe,86dd3a45-3a6f-54bc-8168-a63baeb98306,https://diablo2.io/uniques/blade-of-ali-baba-t695.html,discovered_via,diablo2-io,6b7b2104-fd12-5efe-b670-0d6056965609
3c4e1a28-9906-5be9-a02b-a58a1e93c417,86dd3a45-3a6f-54bc-8168-a63baeb98306,14548,char_count,diablo2-io,86dd3a45-3a6f-54bc-8168-a63baeb98306
2e53d9f6-7162-500a-a0ad-17744871f4f5,5bbc209f-654b-506d-b66b-906246863fbd,https://diablo2.io/uniques/bladebone-t696.html,discovered_via,diablo2-io,c1144bb5-6c5e-5ad1-92f1-37136f1f34ef
cd70de22-39e4-59fc-b6db-5bfc3c27bd50,5bbc209f-654b-506d-b66b-906246863fbd,9078,char_count,diablo2-io,5bbc209f-654b-506d-b66b-906246863fbd
a05dedb3-778b-5c58-ae86-636dfedefb8a,9ec364ed-f532-5f12-9cb9-87da5d83a86d,https://diablo2.io/uniques/bladebuckle-t697.html,discovered_via,diablo2-io,7729f48d-bd0b-5384-ac44-1e9f877a8c1c
5579ecd8-1613-54a9-8453-e400d3391d8a,9ec364ed-f532-5f12-9cb9-87da5d83a86d,9202,char_count,diablo2-io,9ec364ed-f532-5f12-9cb9-87da5d83a86d
7d95430a-8b3f-5ce1-b4c9-55fd33e2ad5e,5f57a611-11da-5a9b-ac98-1a9d48782d8e,https://diablo2.io/uniques/blastbark-t698.html,discovered_via,diablo2-io,d87dd275-bc1d-5415-ad33-6fb7a6d89083
eb6e1228-5019-5f1e-911e-fe12101b04c4,5f57a611-11da-5a9b-ac98-1a9d48782d8e,9709,char_count,diablo2-io,5f57a611-11da-5a9b-ac98-1a9d48782d8e
e0ba0c5e-a7a5-5584-8267-5d322a4db4f3,caab4abd-4f05-59e1-91d9-74670e5553af,https://diablo2.io/uniques/blinkbat-s-form-t699.html,discovered_via,diablo2-io,dd85ea8b-c884-5cd9-8017-553b22e677ef
2fe19258-562b-5bf4-8fb6-19cd4506176f,caab4abd-4f05-59e1-91d9-74670e5553af,9482,char_count,diablo2-io,caab4abd-4f05-59e1-91d9-74670e5553af
ccecaeca-dbd4-5648-88ef-2fe957c14cbe,87631128-37a6-5767-8515-05c5eb7ce428,https://diablo2.io/uniques/blood-crescent-t700.html,discovered_via,diablo2-io,116da8d0-3275-5751-97b4-c97159e96e59
0efb4b51-3277-5d2a-9a54-8a5e9ba38504,87631128-37a6-5767-8515-05c5eb7ce428,11416,char_count,diablo2-io,87631128-37a6-5767-8515-05c5eb7ce428
473d62fb-d931-555c-9bf6-6a348ad39a97,eaee32bd-ad0e-5247-a539-fa65b8816abc,https://diablo2.io/uniques/blood-raven-s-charge-t701.html,discovered_via,diablo2-io,340f7abf-c940-5c1b-893f-7e6088d2110e
ca835025-2068-5713-b54e-58fd08519445,eaee32bd-ad0e-5247-a539-fa65b8816abc,11877,char_count,diablo2-io,eaee32bd-ad0e-5247-a539-fa65b8816abc
c49e37c5-a783-5372-b24b-eccaa281dc67,5fd927a3-427d-5cca-8627-49e85f80c308,https://diablo2.io/uniques/bloodfist-t702.html,discovered_via,diablo2-io,353faf6c-7330-5510-908f-f556b3edbfe4
567b2432-6ccb-5ba7-a22b-18d4ad893bfd,5fd927a3-427d-5cca-8627-49e85f80c308,10365,char_count,diablo2-io,5fd927a3-427d-5cca-8627-49e85f80c308
fc757523-8a96-5204-8917-6fa611eb8ba7,283c1e8b-70ca-5302-89b2-7d52a4e9ae9c,https://diablo2.io/uniques/bloodletter-t703.html,discovered_via,diablo2-io,8c023d98-b616-5e9a-b800-a1559031c1c4
093115af-8346-5560-8006-bc9d5e43885a,283c1e8b-70ca-5302-89b2-7d52a4e9ae9c,13504,char_count,diablo2-io,283c1e8b-70ca-5302-89b2-7d52a4e9ae9c
90dc0b4a-8a58-5050-9e3e-d779fc749766,93ef9e87-896f-59d8-a4f2-9a2fd150e4b7,https://diablo2.io/uniques/bloodmoon-t704.html,discovered_via,diablo2-io,e4b83c51-0531-5b1b-a072-e692545bad2d
7d35d0e3-670d-5bf7-85c9-3f079fdd292e,93ef9e87-896f-59d8-a4f2-9a2fd150e4b7,10194,char_count,diablo2-io,93ef9e87-896f-59d8-a4f2-9a2fd150e4b7
1bfaae4f-6c8b-5b71-a4f3-fba7913d1ab9,87d8142f-08c3-5bb6-b6e4-789bb35afa30,https://diablo2.io/uniques/bloodrise-t705.html,discovered_via,diablo2-io,ba1bffb5-441d-542a-b74b-11b8ae3cc286
d42779e8-2490-55f0-802c-33af4463df36,87d8142f-08c3-5bb6-b6e4-789bb35afa30,9599,char_count,diablo2-io,87d8142f-08c3-5bb6-b6e4-789bb35afa30
33bbebbc-a05f-5350-9101-47c6f28c1892,00eddc6b-34f8-5f97-a36d-73e470474567,https://diablo2.io/uniques/bloodthief-t706.html,discovered_via,diablo2-io,739f6e49-1a53-5226-a5d0-898ed7df2292
e62e213f-cf5e-561c-9ca2-6f131e28b01e,00eddc6b-34f8-5f97-a36d-73e470474567,9546,char_count,diablo2-io,00eddc6b-34f8-5f97-a36d-73e470474567
2ae4e1b8-2b95-5eb2-ba0e-1cb57d03c24b,9c6bf238-f467-5ed4-8d15-bfed9df1b701,https://diablo2.io/uniques/bloodtree-stump-t707.html,discovered_via,diablo2-io,173eee69-f4f9-56b7-9457-5d4a91150fc5
2cbea77b-bdff-523f-8081-78d3638ae43c,9c6bf238-f467-5ed4-8d15-bfed9df1b701,10222,char_count,diablo2-io,9c6bf238-f467-5ed4-8d15-bfed9df1b701
fd45f0de-43b7-506b-a63c-47ce3484dd8e,25102202-f4bc-593b-a5d0-614595599f70,https://diablo2.io/uniques/boneflame-t708.html,discovered_via,diablo2-io,8e0db5b9-77c4-5472-8e6c-b09e23075ea8
2c75a716-65ab-5e38-82d4-f6212c9a6019,25102202-f4bc-593b-a5d0-614595599f70,10329,char_count,diablo2-io,25102202-f4bc-593b-a5d0-614595599f70
b4f24925-f597-53c6-aad0-0ad7c0bda191,00a79f80-2864-5fdb-8417-9d5bada24aec,https://diablo2.io/uniques/boneflesh-t709.html,discovered_via,diablo2-io,f28b0ee0-6e4a-5329-9ee4-b8e75c2a97d3
a31a37ed-7db7-5448-854e-1847fc6537fb,00a79f80-2864-5fdb-8417-9d5bada24aec,9789,char_count,diablo2-io,00a79f80-2864-5fdb-8417-9d5bada24aec
880fc14a-1802-589f-b86a-1b93ab9baf88,cf8a611b-86fb-577a-b26b-977115052c68,https://diablo2.io/uniques/bonehew-t710.html,discovered_via,diablo2-io,87252170-92f6-5921-a433-ec25c4d8a3db
242945ab-886b-57a4-8820-526bb1b1a058,cf8a611b-86fb-577a-b26b-977115052c68,10893,char_count,diablo2-io,cf8a611b-86fb-577a-b26b-977115052c68
7d0d1cc8-0560-53b0-8aa3-9c531bae51e5,85fe169d-1ece-56e2-9de3-54db651ccafd,https://diablo2.io/uniques/boneshade-t711.html,discovered_via,diablo2-io,5e66d675-be2b-5369-afff-6aa6dc938363
261ae22c-c29f-56f9-841d-3eebea063a8f,85fe169d-1ece-56e2-9de3-54db651ccafd,11878,char_count,diablo2-io,85fe169d-1ece-56e2-9de3-54db651ccafd
d8495b59-0848-5848-b865-64b8f02eaf66,2c450eca-b03e-5714-bb77-300a29832064,https://diablo2.io/uniques/boneslayer-blade-t712.html,discovered_via,diablo2-io,cda92b7b-67d3-5424-b396-8e428462586f
7c7c44aa-0bbd-5284-87ca-116f88b7d319,2c450eca-b03e-5714-bb77-300a29832064,12240,char_count,diablo2-io,2c450eca-b03e-5714-bb77-300a29832064
1530ac2a-72fd-55de-9351-c018914197cc,507f1dae-1624-540b-a7c3-a2875c857540,https://diablo2.io/uniques/bonesnap-t713.html,discovered_via,diablo2-io,3f81ede4-3885-5570-9f54-7a7ce5c34ca1
3433b889-e580-5fc8-a5e4-6c26ae69a53a,507f1dae-1624-540b-a7c3-a2875c857540,11119,char_count,diablo2-io,507f1dae-1624-540b-a7c3-a2875c857540
2940d9a1-4340-5cab-8aaf-e11b0da28ab7,cc5618ec-c270-509f-b1ac-f9bec0a02fbc,https://diablo2.io/uniques/brainhew-t714.html,discovered_via,diablo2-io,a3de8108-0da9-5868-b49b-5108c906a3a8
3a25c23c-5838-5798-81c6-01159a6b5a95,cc5618ec-c270-509f-b1ac-f9bec0a02fbc,9506,char_count,diablo2-io,cc5618ec-c270-509f-b1ac-f9bec0a02fbc
0ac4ea5c-76c5-5f0b-a53b-ebb385a09c25,df3c9109-2396-58d2-9497-a1107d799093,https://diablo2.io/uniques/bul-kathos-wedding-band-t715.html,discovered_via,diablo2-io,eef1319b-8d18-5741-883b-cb39d2163e30
b438096b-b383-5b34-92f6-1b1610ae7f6d,df3c9109-2396-58d2-9497-a1107d799093,11557,char_count,diablo2-io,df3c9109-2396-58d2-9497-a1107d799093
a541d5f7-b914-5a81-8a13-b455734edd67,0a1d12c3-1cc7-53b5-b858-36ffd0c6f054,https://diablo2.io/uniques/buriza-do-kyanon-t716.html,discovered_via,diablo2-io,af61d362-fb3c-5bc0-b9ef-1c13053c64bd
43b0bd54-7ced-5a2a-8b85-15be9522b0ff,0a1d12c3-1cc7-53b5-b858-36ffd0c6f054,15049,char_count,diablo2-io,0a1d12c3-1cc7-53b5-b858-36ffd0c6f054
486f8d86-2bf3-5ec2-9178-dfbafa88f269,9cf66f63-5948-5cb1-a2c0-79c16b4166af,https://diablo2.io/uniques/butcher-s-pupil-t717.html,discovered_via,diablo2-io,0701d0ae-578c-58f9-9732-473c46bf773b
4a14870b-b2bc-56ce-8334-cd69cca64c25,9cf66f63-5948-5cb1-a2c0-79c16b4166af,10599,char_count,diablo2-io,9cf66f63-5948-5cb1-a2c0-79c16b4166af
3d39610f-e75e-58b6-b9a3-72702a845d99,626361e6-59ed-5f87-b527-a03f2e1632e6,https://diablo2.io/uniques/bverrit-keep-t718.html,discovered_via,diablo2-io,e2cea283-2568-51ec-ac9b-e2ca52c75a03
b88b1483-b40d-5606-9824-7c78b483e481,626361e6-59ed-5f87-b527-a03f2e1632e6,11238,char_count,diablo2-io,626361e6-59ed-5f87-b527-a03f2e1632e6
313b9970-e046-5394-ba83-59eda6eda5c9,7ce23ebf-57c4-5647-a1c1-d39a4c21e4ca,https://diablo2.io/uniques/carin-shard-t719.html,discovered_via,diablo2-io,2ba33843-d7bc-51e1-88e8-73e4590963e3
e2c87116-c513-5c9b-8f9e-ee19447cfd3e,7ce23ebf-57c4-5647-a1c1-d39a4c21e4ca,11890,char_count,diablo2-io,7ce23ebf-57c4-5647-a1c1-d39a4c21e4ca
3cca710a-ec9d-5b67-9139-642cb106b73e,37a9db7e-cadf-5e90-98c5-e04f711d7f42,https://diablo2.io/uniques/carrion-wind-t720.html,discovered_via,diablo2-io,00821710-cd43-5583-87db-eb7de3b60dbd
7e87a38c-e4c2-5057-839a-e4dfac0ec491,37a9db7e-cadf-5e90-98c5-e04f711d7f42,13552,char_count,diablo2-io,37a9db7e-cadf-5e90-98c5-e04f711d7f42
44550376-44ff-5acd-9c64-edaa340f42b0,ffe812e1-f153-53cf-9643-3c16d6bf8c3b,https://diablo2.io/uniques/cerebus-bite-t721.html,discovered_via,diablo2-io,722890a4-9570-5c94-8933-509399abc58c
46389973-54c9-5f6c-9660-8f4877511594,ffe812e1-f153-53cf-9643-3c16d6bf8c3b,11862,char_count,diablo2-io,ffe812e1-f153-53cf-9643-3c16d6bf8c3b
b0cb5c96-98cb-59d6-9c13-06fa77d6338a,8336f0a8-1890-5cd0-a176-ca9b44d4c72b,https://diablo2.io/uniques/chance-guards-t722.html,discovered_via,diablo2-io,fc5dd44f-14f9-5521-bde5-df5290dd51d3
e2c35053-8b1f-5c28-bf16-1d935446eea3,8336f0a8-1890-5cd0-a176-ca9b44d4c72b,13835,char_count,diablo2-io,8336f0a8-1890-5cd0-a176-ca9b44d4c72b
c4a1f43f-03f6-59b2-8649-bea3a229af41,b8fd8d38-1e27-5304-9b95-6d01ea88b2c4,https://diablo2.io/uniques/chromatic-ire-t723.html,discovered_via,diablo2-io,6240b500-bd53-517a-a40a-bedaa4193717
a2bf78bd-c8e7-5ecb-9a37-ddc423a16253,b8fd8d38-1e27-5304-9b95-6d01ea88b2c4,11015,char_count,diablo2-io,b8fd8d38-1e27-5304-9b95-6d01ea88b2c4
2436041a-cfe9-547a-8f3f-7d192a493c9c,f0bc041b-1002-5adb-8009-e79c45277ea9,https://diablo2.io/uniques/cliffkiller-t724.html,discovered_via,diablo2-io,030e9a4d-5890-51a2-9344-257f3de04d45
8c0fcf98-a872-574c-b24f-e1f2026952d0,f0bc041b-1002-5adb-8009-e79c45277ea9,8896,char_count,diablo2-io,f0bc041b-1002-5adb-8009-e79c45277ea9
a1dd20b8-e084-548e-90c3-1d8660577882,7827a908-0fe9-5bf6-9bf0-4a53b142d3e7,https://diablo2.io/uniques/cloudcrack-t725.html,discovered_via,diablo2-io,ca9df261-69a9-5bb6-9852-bd9eb9ac2dce
7df92199-2446-5a70-845b-486c1c55a05e,7827a908-0fe9-5bf6-9bf0-4a53b142d3e7,9392,char_count,diablo2-io,7827a908-0fe9-5bf6-9bf0-4a53b142d3e7
04143a1e-3dc9-519f-a68c-353cf370bf8d,c1fc8d61-1bcf-5c68-ae4e-7568fd7cc2bd,https://diablo2.io/uniques/coif-of-glory-t726.html,discovered_via,diablo2-io,cb0e22b5-5465-5b45-be1d-df322b85bcd4
04f830a4-89e3-5dff-906e-53c612e17dc1,c1fc8d61-1bcf-5c68-ae4e-7568fd7cc2bd,9719,char_count,diablo2-io,c1fc8d61-1bcf-5c68-ae4e-7568fd7cc2bd
637d79b8-6dde-5c6a-afa2-b0c402ed97c9,a23eba5e-a22b-584f-8808-b7d62667d2bf,https://diablo2.io/uniques/coldkill-t727.html,discovered_via,diablo2-io,6e0a3e0d-70b6-542b-a4f8-afa51d7f3d7a
e12a8e84-23f6-5776-be33-6473b86d257f,a23eba5e-a22b-584f-8808-b7d62667d2bf,8945,char_count,diablo2-io,a23eba5e-a22b-584f-8808-b7d62667d2bf
f45cea81-e7b2-5efd-bfdd-b4df803a9cd4,8f507c3d-fc8e-53aa-a357-c1cdc7be7a1b,https://diablo2.io/uniques/coldsteel-eye-t728.html,discovered_via,diablo2-io,fa548fbb-4308-5ee5-b4c7-55aeccd5980c
df20748e-cfb1-58e7-9a0a-e2b357b1e038,8f507c3d-fc8e-53aa-a357-c1cdc7be7a1b,11829,char_count,diablo2-io,8f507c3d-fc8e-53aa-a357-c1cdc7be7a1b
df372357-a9f1-5583-a375-9935a5ab69e8,7751fb75-3fa1-5045-aa31-43f36021ba79,https://diablo2.io/uniques/corpsemourn-t729.html,discovered_via,diablo2-io,f6bfdb4c-4ad1-57f2-8732-0621eec11a06
