edge_id,edge_type,from_id,to_id
d480c4eb-855e-5b15-90e0-fd1cc67a5d1b,DISCOVERS_URL,1ee666a9-b948-5673-816d-d245499d68dd,bd0c0cf8-70bf-537f-a144-c19f165b74c8
9b4e91cb-466c-5107-b6df-c7a4a21b14c8,BELONGS_TO_SOURCE,3bc7ee73-de88-5607-8ce0-015022749b8f,98d0c82c-1752-5d87-aca1-e0acc08f4698
ce59d728-530d-580f-bdab-88d5d57efc78,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,176daa6f-dce8-5807-8296-b7aad464ec1a
17d96ba3-8ecd-56d8-a294-f4e57367772f,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,5314fb1e-4587-588d-8d60-37b12243a480
d5e82025-7ce1-5bd0-a822-cf901254cae6,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,939ad719-0090-5681-8239-cba625faf289
3abab9bc-9a8f-5b48-8b60-5dff714c7ce6,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,babc2b44-4976-52eb-bf45-c220c7ed53d1
dd2d3eb8-7635-53fb-b181-5f032f5559a3,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,c24e6c92-1801-5761-b647-ceb2e60aa661
bcb73d5a-2de4-596d-801c-59a5f5590a11,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,28251f60-4639-590e-9ca5-5da706fb709f
23012243-e6b3-5973-9f8b-e66bdae715c9,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,6965a18e-f3f3-5ee1-9655-1ba04a438c51
12ae581e-003d-569e-a8d9-29392c2f311d,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,92ddc2c4-8f54-5b81-ab90-12689a1d7bae
cd9d3ce2-9f93-5aa4-885e-22f4f7bc6fa9,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,f0ad4a24-0e5d-5cda-a63e-8c6536bfbfb7
6e7240cc-851e-5dc6-98f0-e8257f438c90,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,49f78d58-6425-52ef-a7bd-9e4d0f3a0c95
fbc14993-f051-5d39-8597-7f0f174a3ace,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,71de7dfb-0a76-5426-a418-525cacbf3e24
b019c74f-7f1b-57d9-a078-e8671d1a39dc,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,fa07e538-1fcf-51b3-b75f-b1509e041dba
f1753d8b-7d50-5041-8449-f932e41b9348,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,4624543f-1f33-578a-ba3a-ea1458498bc2
c6dc7700-40e9-5d1f-a8f5-cfabc426e907,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,fc4c51be-c95d-5561-929a-6a5285f7e6af
12298af7-637d-5270-9a4b-5a4680a38087,DISCOVERS_URL,3bc7ee73-de88-5607-8ce0-015022749b8f,22040793-ac70-558f-b2bc-efd47bf29ed6
20135f7a-23b6-5b43-9d8b-73113c30a5e0,BELONGS_TO_SOURCE,65ef56de-0262-5303-ab66-27fe434c060b,98d0c82c-1752-5d87-aca1-e0acc08f4698
a2f5773b-a925-56d6-aaf1-23a105b07ef9,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,176daa6f-dce8-5807-8296-b7aad464ec1a
aa9a2b3b-dd3b-56e1-a5ef-605ecb259f93,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,5314fb1e-4587-588d-8d60-37b12243a480
98ffff1a-c7e9-51d4-b927-005ed6ec1000,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,a6d418f2-81a9-5d95-aaae-56b1e0bee263
bb9dc834-d040-5af8-949d-4c4de59839c2,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,2c351183-b897-527b-83af-7a143586fa72
ab134235-4190-5d42-9466-5f3fb04c2f9e,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,0af8b38e-ed72-5272-9415-c6016c212401
940df38d-59f7-599b-b99c-64a608622524,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,aa980ee5-6005-53e7-aa00-fb3054e66142
f5d3db8f-d43c-5698-beea-1f63a6be22d2,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,766b178e-9717-5af7-a8b8-c6777198271e
7c9dbacc-89e3-52ee-81f3-1c53c476d1a7,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,e8e7966c-ce62-5d6f-9035-a95305c27b0d
1774ebd7-4b47-50ba-bca2-5dfad52eb548,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,10afc63b-7605-522f-bc30-7084082a5d91
6f0f69ad-f5c1-50c3-9ec8-1c16c046c945,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,29c22491-f47b-5be0-8fb2-6e44c89e20f7
1e1cdb86-8ec5-50af-a382-c8f3db2bd3b0,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,045140d7-60fa-534d-8f9b-650804693d10
95163f42-68cf-51b3-a4e0-61703c1e2c39,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,f2de6133-e8f7-5385-b830-2d26cc52dd07
da029251-6dc3-5a42-8811-3f4b776e5809,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,08b41076-30a4-5bca-8399-9ed015c9f4d9
3f63ab01-7b9f-5e13-a35f-175bc9382ae1,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,15ca4f5b-e9a3-5dd5-99d4-d33748162763
c4dfb77d-136c-59a9-bbad-f0e340d2a7a6,DISCOVERS_URL,65ef56de-0262-5303-ab66-27fe434c060b,ffdc3618-36d4-5465-977a-f89280ad7f65
7fd40ca5-9ac1-5543-8a8e-fdf80bb1349c,BELONGS_TO_SOURCE,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,98d0c82c-1752-5d87-aca1-e0acc08f4698
7771d321-9140-50ce-a3d4-f1ebf9529296,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,176daa6f-dce8-5807-8296-b7aad464ec1a
013de98e-5213-5c5a-8b77-58dcd20e9d33,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,5314fb1e-4587-588d-8d60-37b12243a480
fb335629-81f2-50fd-98ba-d204f97d2927,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,5c38d109-8a28-54d7-bb12-a3b628c0c07e
89399f30-dfb8-5dba-8371-6defb5726a6f,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,b3cdc5ea-b0c9-5d4b-98a3-1384b5c9bcd1
a8bc195f-f164-5f8e-aaee-65f37b8cad9e,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,7eb8396d-9ee5-5c59-9a8d-6bb0d2cf10ca
5ac4e3d2-642c-55bc-8326-6f5bb4d30855,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,2dce9e61-d871-574e-b5d2-baf852cd1b91
4304b6ed-d88e-5896-9e42-0fc0196743c7,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,1d95a323-4a7c-5dcf-9db4-d8548b6c6239
fcbead7a-f086-5926-bbd4-d1c21388adac,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,9c91a8a5-5dee-5110-ac1a-d79642f1572b
b61e23a2-3854-5274-bb2c-51f7dec5aa05,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,dcce649f-d66f-5381-b1ff-d89903bab0c9
dd61aab9-aac4-59e5-8ff9-d2ffa2e5c829,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,d75cccbf-3bf4-5699-a584-bad30dc6a467
708fe0df-364a-5598-9d43-d437b5869b19,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,31498949-a5b7-5243-ad71-4dcbb8ede14f
10422ead-05ab-59f9-87b3-dd5e9375137d,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,88463e65-7e24-5a0f-b152-d6420ea18cd9
e99f12cd-a1c4-580d-b436-1df2c1f28c9f,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,41072d18-8ddc-5fb5-b4d9-fae32f194cf8
b78b05bf-baad-5de0-90be-c00aab1a9916,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,1c51abdd-8053-5858-b8e9-55d833945969
0e3a0e13-c1b0-5268-859d-96f62cd8340d,DISCOVERS_URL,33a0d5ca-f9e5-5ad6-85e3-ab51d47730bf,4bdca866-9d03-56e1-89a8-45adfe181460
fda2208f-ab38-5a59-846d-17c8d4769ac6,BELONGS_TO_SOURCE,acb977a3-0e03-518a-92c0-c04c55da8dab,98d0c82c-1752-5d87-aca1-e0acc08f4698
01937a0e-a8aa-5658-9b85-47732fcdc8cc,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,176daa6f-dce8-5807-8296-b7aad464ec1a
e8afc536-4df0-5890-b239-8aaeab9587bd,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,5314fb1e-4587-588d-8d60-37b12243a480
f394d8b5-226c-52e6-a780-850a0a433d3a,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,298addff-05cf-5b5e-9cda-f5c5860559e9
2b679527-7aef-59c5-bed5-68124817cc1c,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,6e2ef9ac-5b45-579e-a045-4338b5661cf7
9021f480-52f3-55e9-91b6-c0907868299e,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,3bda6563-225d-5312-bb79-30aff9a03191
6e9d0409-d2f3-505a-ba46-5ede0a9fe6bd,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,c1512182-4d31-50ae-9f6d-05b2d697b15e
0c6ab989-709c-5e01-9fb3-100645ba74e8,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,1117bc68-daca-5a32-893b-2f246702f0a4
2b7da429-3be1-5707-bdf3-771ae053a6ed,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,4624543f-1f33-578a-ba3a-ea1458498bc2
b0d5ce7e-0608-5c99-934a-1e77aa7ab84c,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,c94a1f92-1d1a-5502-be2e-0f4b578d5958
2e6a2c4f-0500-55eb-99a9-ed250fd63184,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,45d1fef9-aa23-57e0-9305-e203f48b98cc
f5599458-7343-5c85-9d36-09b27fee4530,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,35ee5ee9-a45d-5f39-b612-5a8a6790aa80
8f5d8b0c-cd7a-55d6-be4d-9857d06f1e65,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,d1727c6e-2ccf-56fa-9bae-673cf59157a3
a265229d-5234-5049-a315-fac27248bd41,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,d291bffa-63a0-5b97-9b8e-1ed08eeb58f1
8a7e50d5-e9db-5e47-a1b1-f4a474c023fb,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,a579dad1-766e-5dcd-9fb6-dc28a0c41557
b6e219c0-af88-5b86-9d21-4702d34b853b,DISCOVERS_URL,acb977a3-0e03-518a-92c0-c04c55da8dab,ff6df691-9617-59c9-968e-0aea2dd37709
7edccf65-ce71-571c-8351-0cbb01795c1c,BELONGS_TO_SOURCE,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,98d0c82c-1752-5d87-aca1-e0acc08f4698
2942e459-add1-5902-895a-85412016741b,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,176daa6f-dce8-5807-8296-b7aad464ec1a
9e3b0100-81be-5855-93e5-794ee65fd407,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,5314fb1e-4587-588d-8d60-37b12243a480
c842a5fc-6820-56e6-8e0f-6d63d28cc640,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,e26d4eb0-9523-5f1b-afff-780df4c65b29
0df4bc70-8be0-54ad-bc91-e79df06567c0,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,aa2561fb-4e32-5eee-99a0-b69bc57a2678
d7f37bff-39dd-5de8-a914-8265e8664134,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,10d98329-e450-5510-a3c9-3ebc7d413c42
974e856b-54f8-5e3e-8c8b-17cbac4e485c,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,d1a1a737-1aca-5de8-8aca-7345a9b9a13c
3e87f1c6-4cbb-5eb6-bbac-12799750ce28,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,f77730b1-4cf4-526a-8896-7a54f29014e0
c3f24235-0f5c-5a20-8838-3eaa050227f1,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,10afc63b-7605-522f-bc30-7084082a5d91
a10a588f-e6a4-55cb-b5bc-966d8f0edd81,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,f47c4834-c88d-5fb3-9ebd-cc79ee7b08d4
268d006d-172c-525f-aeb0-a87ed8800fe0,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,eb03eb7f-099e-5130-ae71-91bd118695b3
03b06b48-84e3-5d8f-bd3f-5c40c0beb373,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,c56cc244-98b7-5fb6-894f-65545467629c
99b3ca77-158e-5c33-a336-bc8da055bcd6,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,c81f2c15-d76d-5347-bc20-90ce98e7471c
fe384414-f8e1-5641-866f-c66a48642503,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,8e363041-f0e4-5f60-a393-68e3f0fa396a
e95d0815-1aa8-5284-9594-6d7dc2bccd64,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,b61a49ff-acab-5683-9ffd-b9eefd264dbe
ad277a73-88b5-5105-9b61-477abdd22f02,DISCOVERS_URL,f8ba2b6e-c9c5-5a8b-af64-8d6b9d56ff87,0911543d-3463-58e2-80ca-928811ae0087
f47c91cf-f266-50fd-a113-321485e71e5f,BELONGS_TO_SOURCE,facd31cf-535a-5747-9590-cf8347416a95,98d0c82c-1752-5d87-aca1-e0acc08f4698
3ac77308-06e3-588e-bf70-730b331a41ce,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,176daa6f-dce8-5807-8296-b7aad464ec1a
25751796-7b72-51f2-825e-efbff3bd22e0,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,5314fb1e-4587-588d-8d60-37b12243a480
f8d2f1a1-0513-5b0d-8a52-34b83cf31ac1,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,21ab9c69-0d6f-54d5-9b8b-13c209bb0e51
623c44c0-1471-5893-9d05-f817e24c5c84,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,4d5b09b3-45f9-59e7-946c-885e3ff9abf7
75fb3242-005a-53b2-971c-b514e77fd880,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,17612f18-ebb7-5884-ba09-f4851a075bfa
6a6bbb68-fa85-54a6-bc08-6fd9fc04b6ef,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,a9fc400a-d479-5259-bf30-495d225995bd
6248b21a-5acf-575f-9730-9068dbd38907,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,47d13501-dffc-544a-bd8c-524dd62ebc50
e70ef386-0427-5417-9cdf-2281bb867529,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,bd028c9b-c5c2-503b-b7bc-21d29a942d2f
15d9120f-32f1-5928-89ef-a5bb476b4a1c,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,634ea781-c764-58d6-8c69-dad33b4fc680
fef90e72-910f-59b5-8bb6-3d9d59d3dca5,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,ce02de99-c734-54ad-b480-04e7ac47967b
d33624ab-e607-58bb-bb9b-0da6727e5d48,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,593e40e1-ff27-538c-951f-c42896cf4d17
e3a1640f-ad29-5707-9d90-9feaa4fc91fc,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,8c135fa3-d9d5-53fc-80de-5b3b2a1ed922
9c750318-5afb-59dd-a0a5-2de508e0dfa0,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,74f319dd-4e46-5267-884f-a494310e67f7
8aab19fc-0b0e-5b47-a9f4-57ff5a9dcbaf,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,56fd5a9b-494b-5068-ac17-729855f03d0b
630cc76a-5e72-5d47-9255-3312625c6af4,DISCOVERS_URL,facd31cf-535a-5747-9590-cf8347416a95,8267003a-0b71-575d-8093-c5ed73cf89f0
d26cc777-5aef-5e04-b66b-3a5d32859daa,BELONGS_TO_SOURCE,a2564477-7e19-54db-9028-56d67ab37cd8,98d0c82c-1752-5d87-aca1-e0acc08f4698
d8b03081-9ab5-549c-a71b-50e73d55e9b9,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,176daa6f-dce8-5807-8296-b7aad464ec1a
782a6f8b-9f2c-528a-b0fc-9e0a1c508271,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,5314fb1e-4587-588d-8d60-37b12243a480
53c5f3c8-d401-5276-a245-e7036b1e1933,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,780881ec-9ff7-5c63-a28b-d3cdcbd6d34b
bc7be4b9-60bb-54ba-80b2-86d47fd69d00,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,09bacfc0-c91b-5e5b-8fcc-ff48209c6062
9314dbbd-1633-5874-8a77-a8b26f8738f6,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,e46f29aa-2ca7-5229-938a-2cc196b764e5
45f0e4ca-b742-5f0c-a4cf-5b51eb107498,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,1f41ff3a-94a9-5566-b815-b0da98c9bdf0
6b45e68c-562f-5450-9ff2-709dd6154371,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,846c3260-f0b2-5c48-b960-a9e7db54869c
32a2953f-eb5d-5018-ae9e-1a34d7190441,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,fc907e86-b31b-54c2-98ba-387643644d97
63928dcc-e3f9-5485-98ce-54182e45d354,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,22fe1585-3e9a-5ef0-9860-52bf99a5bf3b
057b37e5-337e-5240-b22f-c94f961a5a5d,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,906ede50-6197-5698-8ce8-aacefc3eb0bb
895374fe-cf87-5eab-99f2-89d09c84f5c3,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,7dad8b32-3b2b-5702-a8f7-a93506aa06ca
b4930705-0703-5ff5-a616-20db3cb474d9,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,5b78eaad-8593-5702-b7c6-12072e5c1fec
83d792d0-bcb0-5944-a695-93313e259ecf,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,2d3a04ea-24f9-5467-9b4c-131b8a32e8b2
a14c91a9-fa65-51b2-b093-bded9a5c1b53,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,28d62221-034a-5906-87a0-6b1f64fdc88a
3e90258a-9972-5528-abca-7c8a410cb544,DISCOVERS_URL,a2564477-7e19-54db-9028-56d67ab37cd8,1c05ba16-aa1d-5931-af18-f29780692b5a
d619e682-bbdc-58a7-bd07-8a7fbc34b699,BELONGS_TO_SOURCE,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,98d0c82c-1752-5d87-aca1-e0acc08f4698
5a85b0bb-c740-5e84-9caf-1307b1168a33,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,176daa6f-dce8-5807-8296-b7aad464ec1a
613a51a4-46a4-50c5-80e6-99bb904b96ce,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,5314fb1e-4587-588d-8d60-37b12243a480
cca42098-549e-589c-9a37-137e508234a8,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,56d36595-9cf1-5704-b986-721258a669f9
a8cd329f-1801-5a7f-9683-ef4980dfd460,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,90461832-3d5a-5aa6-a10e-e022eb5a8dcd
4517f4d8-c4d8-52e3-a54a-4e7506c9f06c,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,e77020ab-7d66-58ac-8126-363c37866a61
a1902024-64f0-5865-b2cf-8bd671d47bbf,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,bf5476f9-f49d-591f-8885-1ea73ab0f9e2
b6602d27-9375-55bb-8ec1-77e7671c455b,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,c844a8dd-7e57-5cba-991d-3207a9c2c3bc
01cbb78d-49ea-5ea7-8efc-84265da6399c,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,b16b43e9-eb39-508a-b0d9-881d9b39d128
eae8e94f-cea6-5d61-a4fe-b7e0d526c15e,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,fb3c4e1f-4632-542b-bf1c-88d320b1454e
c63bfbbb-552f-50e6-be17-557b79710335,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,d70fdc6a-b3df-5dfd-b96d-39a7ddb7d08f
1e9d7898-d919-5b7c-87e4-81190c81e1d4,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,130975ca-de2a-59b9-b561-00ab45dd7f24
9bb8a387-0579-5757-871f-c0fb81559d16,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,b5103b69-d69e-5315-a718-86a339c1cc98
40cb5b32-2423-5374-932e-ae3bea798bda,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,cdc1c984-b512-56ff-888e-fc7b944dadeb
3d2830ec-f3c1-5f2b-9ba4-52b67c19cf30,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,a0596a2f-9b68-5ecc-b4f5-8bfe2a879fdd
403a1809-3564-58d2-98c1-92c19e5d02dd,DISCOVERS_URL,7fce8d96-aff7-589d-9f89-d23ff3fd06d5,8eac9292-4004-5f92-a315-8a6e53bbbdb2
03ea1f42-b888-5231-a309-beedec8fc718,BELONGS_TO_SOURCE,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,98d0c82c-1752-5d87-aca1-e0acc08f4698
dc2c1213-4a10-5fa2-a03d-3b8f9e70a34a,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,176daa6f-dce8-5807-8296-b7aad464ec1a
172c1cb7-84bc-5dc6-9795-08777936557f,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,5314fb1e-4587-588d-8d60-37b12243a480
25568808-0291-5423-a359-929a29621dbb,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,9eceb76d-59b8-5c24-b71e-13d6654d7464
67b15ae6-7976-506a-a541-a21981865c8f,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,17612f18-ebb7-5884-ba09-f4851a075bfa
20da70b8-81cf-5897-ba40-c9570a035c42,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,5b78eaad-8593-5702-b7c6-12072e5c1fec
fb3c8cfe-eb39-57ac-a71a-35edb96c613f,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,abc34785-5925-508e-96d6-0fffb222f8d3
7c019b78-424d-5b73-95a1-00ebafb53910,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,5e35d282-c0fc-5442-9cad-6f90a9e57f0a
93ee8095-5bc6-5550-bbcd-414af8a438ba,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,b33d080d-2a08-5f11-8cbd-6c9ed6b45089
5140719e-a9bd-512c-ac38-168cb3070ff4,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,593e40e1-ff27-538c-951f-c42896cf4d17
becc5aaf-c69f-5748-981d-ba382546900c,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,5b60c3dc-c361-505f-aabf-68cc09573a6b
1e4c5772-5d8f-581c-bcb0-e0844960cc49,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,ab2f861f-7d8d-5e74-8d63-b8fa4900764f
f46449e9-0820-595d-a86a-cc796c65ab07,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,ba0c078a-3da7-535a-aadf-6a84a2c5aad0
fd850650-8180-5d4e-9c37-39585c5c8718,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,b14f52b8-5102-58b2-87ef-287a37ac7082
8c7f9212-8f4c-5bd6-bb64-f09637a45a93,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,b6ddd948-55f3-51cf-a6d5-17a7d5930d70
2ad11ec4-9358-5eca-b331-012a3683b5c6,DISCOVERS_URL,fc04c06d-a9d3-5f77-8bf3-d5c2ebfd46f9,d30712d5-cb64-5aed-9427-0d49c1cef7e4
bd30d03f-d2db-5e19-a4d5-86e68de406f7,BELONGS_TO_SOURCE,198e9dec-6e32-504d-93bb-a0901078e8e4,98d0c82c-1752-5d87-aca1-e0acc08f4698
b4d1382b-572f-594b-b616-d30962887803,DISCOVERS_URL,198e9dec-6e32-504d-93bb-a0901078e8e4,176daa6f-dce8-5807-8296-b7aad464ec1a
d1a25e9b-9410-52a6-8a48-eed0ebc348b4,DISCOVERS_URL,198e9dec-6e32-504d-93bb-a0901078e8e4,5314fb1e-4587-588d-8d60-37b12243a480
f64450a4-4a24-575e-bf82-8fe769df5861,DISCOVERS_URL,198e9dec-6e32-504d-93bb-a0901078e8e4,68b74867-f46d-5989-84c3-8c12674dd36e
d87b3205-3208-56ff-9a67-f9a490d9b743,DISCOVERS_URL,198e9dec-6e32-504d-93bb-a0901078e8e4,92233c1e-0515-5cd3-b99e-909310ab783f
