base::6hx	Colossus Crossbow	巨神十字弓	base_item	\N	6hx	"[""Colossus Crossbow"", ""weapon"", ""xbow"", ""巨神十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7vo	Colossus Voulge	巨神之斧	base_item	\N	7vo	"[""Colossus Voulge"", ""pole"", ""weapon"", ""巨神之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::cbw	Composite Bow	組合弓	base_item	\N	cbw	"[""Composite Bow"", ""bow"", ""weapon"", ""組合弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7bs	Conquest Sword	征服之劍	base_item	\N	7bs	"[""Conquest Sword"", ""swor"", ""weapon"", ""征服之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::mxb	Crossbow	十字弓	base_item	\N	mxb	"[""Crossbow"", ""weapon"", ""xbow"", ""十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9mp	Crowbill	喙鉗	base_item	\N	9mp	"[""Crowbill"", ""axe"", ""weapon"", ""喙鉗""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6l7	Crusader Bow	十字軍之弓	base_item	\N	6l7	"[""Crusader Bow"", ""bow"", ""weapon"", ""十字軍之弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7pa	Cryptic Axe	神秘之斧	base_item	\N	7pa	"[""Cryptic Axe"", ""pole"", ""weapon"", ""神秘之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7ls	Cryptic Sword	神秘之劍	base_item	\N	7ls	"[""Cryptic Sword"", ""swor"", ""weapon"", ""神秘之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::crs	Crystal Sword	水晶劍	base_item	\N	crs	"[""Crystal Sword"", ""swor"", ""weapon"", ""水晶劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ob7	Crystalline Globe	水晶天球	base_item	\N	ob7	"[""Crystalline Globe"", ""orb"", ""weapon"", ""水晶天球""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9cl	Cudgel	棍棒	base_item	\N	9cl	"[""Cudgel"", ""club"", ""weapon"", ""棍棒""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9sm	Cutlass	微彎劍	base_item	\N	9sm	"[""Cutlass"", ""swor"", ""weapon"", ""微彎劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9cm	Dacian Falx	雙刃鐮	base_item	\N	9cm	"[""Dacian Falx"", ""swor"", ""weapon"", ""雙刃鐮""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::dgr	Dagger	匕首	base_item	\N	dgr	"[""Dagger"", ""knif"", ""weapon"", ""匕首""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7bt	Decapitator	斬首斧	base_item	\N	7bt	"[""Decapitator"", ""axe"", ""weapon"", ""斬首斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::d33	Decoy Gidbinn	吉得賓誘餌	base_item	\N	d33	"[""Decoy Gidbinn"", ""knif"", ""weapon"", ""吉得賓誘餌""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6rx	Demon Crossbow	惡魔十字弓	base_item	\N	6rx	"[""Demon Crossbow"", ""weapon"", ""xbow"", ""惡魔十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::obd	Demon Heart	惡魔之心	base_item	\N	obd	"[""Demon Heart"", ""orb"", ""weapon"", ""惡魔之心""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7mt	Devil Star	惡魔流星錘	base_item	\N	7mt	"[""Devil Star"", ""mace"", ""weapon"", ""惡魔流星錘""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6s7	Diamond Bow	鑽石弓	base_item	\N	6s7	"[""Diamond Bow"", ""bow"", ""weapon"", ""鑽石弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9cr	Dimensional Blade	空間之刃	base_item	\N	9cr	"[""Dimensional Blade"", ""swor"", ""weapon"", ""空間之刃""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::obf	Dimensional Shard	次元碎片	base_item	\N	obf	"[""Dimensional Shard"", ""orb"", ""weapon"", ""次元碎片""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::dir	Dirk	長匕首	base_item	\N	dir	"[""Dirk"", ""knif"", ""weapon"", ""長匕首""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ws	Divine Scepter	神屬權杖	base_item	\N	9ws	"[""Divine Scepter"", ""scep"", ""weapon"", ""神屬權杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::2ax	Double Axe	雙刃斧	base_item	\N	2ax	"[""Double Axe"", ""axe"", ""weapon"", ""雙刃斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8cb	Double Bow	雙弓	base_item	\N	8cb	"[""Double Bow"", ""bow"", ""weapon"", ""雙弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ob1	Eagle Orb	鷹之法珠	base_item	\N	ob1	"[""Eagle Orb"", ""orb"", ""weapon"", ""鷹之法珠""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8sb	Edge Bow	鋒銳之弓	base_item	\N	8sb	"[""Edge Bow"", ""bow"", ""weapon"", ""鋒銳之弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6cs	Elder Staff	長老之杖	base_item	\N	6cs	"[""Elder Staff"", ""staf"", ""weapon"", ""長老之杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::obc	Eldritch Orb	怪異之球	base_item	\N	obc	"[""Eldritch Orb"", ""orb"", ""weapon"", ""怪異之球""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7sb	Elegant Blade	優雅之劍	base_item	\N	7sb	"[""Elegant Blade"", ""swor"", ""weapon"", ""優雅之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::92h	Espandon	斬鐵劍	base_item	\N	92h	"[""Espandon"", ""swor"", ""weapon"", ""斬鐵劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::72a	Ettin Axe	雙頭斧	base_item	\N	72a	"[""Ettin Axe"", ""axe"", ""weapon"", ""雙頭斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9gd	Executioner Sword	死刑之劍	base_item	\N	9gd	"[""Executioner Sword"", ""swor"", ""weapon"", ""死刑之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::opm	Exploding Potion	爆炸葯劑	base_item	\N	opm	"[""Exploding Potion"", ""tpot"", ""weapon"", ""爆炸葯劑""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7ss	Falcata	短劍	base_item	\N	7ss	"[""Falcata"", ""swor"", ""weapon"", ""短劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::flc	Falchion	彎形大刀	base_item	\N	flc	"[""Falchion"", ""swor"", ""weapon"", ""彎形大刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7kr	Fanged Knife	齒緣小刀	base_item	\N	7kr	"[""Fanged Knife"", ""knif"", ""weapon"", ""齒緣小刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9xf	Fascia	格鬥爪	base_item	\N	9xf	"[""Fascia"", ""h2h"", ""weapon"", ""格鬥爪""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7la	Feral Axe	猛禽斧	base_item	\N	7la	"[""Feral Axe"", ""axe"", ""weapon"", ""猛禽斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7lw	Feral Claws	猛禽爪	base_item	\N	7lw	"[""Feral Claws"", ""h2h2"", ""weapon"", ""猛禽爪""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::fla	Flail	連枷	base_item	\N	fla	"[""Flail"", ""mace"", ""weapon"", ""連枷""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::flb	Flamberge	雙手飾劍	base_item	\N	flb	"[""Flamberge"", ""swor"", ""weapon"", ""雙手飾劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ma	Flanged Mace	凸緣釘頭錘	base_item	\N	9ma	"[""Flanged Mace"", ""mace"", ""weapon"", ""凸緣釘頭錘""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7ta	Flying Axe	飛斧	base_item	\N	7ta	"[""Flying Axe"", ""taxe"", ""weapon"", ""飛斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7tk	Flying Knife	飛刀	base_item	\N	7tk	"[""Flying Knife"", ""tkni"", ""weapon"", ""飛刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ta	Francisca	法蘭飛斧	base_item	\N	9ta	"[""Francisca"", ""taxe"", ""weapon"", ""法蘭飛斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::opl	Fulminating Potion	猛爆性葯劑	base_item	\N	opl	"[""Fulminating Potion"", ""tpot"", ""weapon"", ""猛爆性葯劑""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9tr	Fuscina	魔鬼之叉	base_item	\N	9tr	"[""Fuscina"", ""spea"", ""weapon"", ""魔鬼之叉""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7gl	Ghost Glaive	鬼魂尖槍	base_item	\N	7gl	"[""Ghost Glaive"", ""jave"", ""weapon"", ""鬼魂尖槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7st	Ghost Spear	鬼魂之矛	base_item	\N	7st	"[""Ghost Spear"", ""spea"", ""weapon"", ""鬼魂之矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7yw	Ghost Wand	鬼魂法杖	base_item	\N	7yw	"[""Ghost Wand"", ""wand"", ""weapon"", ""鬼魂法杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gix	Giant Axe	大斧	base_item	\N	gix	"[""Giant Axe"", ""axe"", ""weapon"", ""大斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gis	Giant Sword	大劍	base_item	\N	gis	"[""Giant Sword"", ""swor"", ""weapon"", ""大劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7wc	Giant Thresher	鮫尾巨斧	base_item	\N	7wc	"[""Giant Thresher"", ""pole"", ""weapon"", ""鮫尾巨斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ss	Gladius	羅馬短劍	base_item	\N	9ss	"[""Gladius"", ""swor"", ""weapon"", ""羅馬短劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::glv	Glaive	大長刀	base_item	\N	glv	"[""Glaive"", ""jave"", ""weapon"", ""大長刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7gi	Glorious Axe	榮光之斧	base_item	\N	7gi	"[""Glorious Axe"", ""axe"", ""weapon"", ""榮光之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ob6	Glowing Orb	靈光法珠	base_item	\N	ob6	"[""Glowing Orb"", ""orb"", ""weapon"", ""靈光法珠""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::cst	Gnarled Staff	多節棍	base_item	\N	cst	"[""Gnarled Staff"", ""staf"", ""weapon"", ""多節棍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6mx	Gorgon Crossbow	蛇魔女十字弓	base_item	\N	6mx	"[""Gorgon Crossbow"", ""weapon"", ""xbow"", ""蛇魔女十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ga	Gothic Axe	哥德之斧	base_item	\N	9ga	"[""Gothic Axe"", ""axe"", ""weapon"", ""哥德之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8lw	Gothic Bow	哥德弓	base_item	\N	8lw	"[""Gothic Bow"", ""bow"", ""weapon"", ""哥德弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8bs	Gothic Staff	哥德之棍	base_item	\N	8bs	"[""Gothic Staff"", ""staf"", ""weapon"", ""哥德之棍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9b9	Gothic Sword	哥德劍	base_item	\N	9b9	"[""Gothic Sword"", ""swor"", ""weapon"", ""哥德劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::amc	Grand Matron Bow	大院長之弓	base_item	\N	amc	"[""Grand Matron Bow"", ""abow"", ""weapon"", ""大院長之弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gsc	Grand Scepter	雄偉權杖	base_item	\N	gsc	"[""Grand Scepter"", ""scep"", ""weapon"", ""雄偉權杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9gw	Grave Wand	墓地之杖	base_item	\N	9gw	"[""Grave Wand"", ""wand"", ""weapon"", ""墓地之杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gax	Great Axe	卓越之斧	base_item	\N	gax	"[""Great Axe"", ""axe"", ""weapon"", ""卓越之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6cb	Great Bow	巨弓	base_item	\N	6cb	"[""Great Bow"", ""bow"", ""weapon"", ""巨弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gma	Great Maul	卓越巨棍	base_item	\N	gma	"[""Great Maul"", ""hamm"", ""weapon"", ""卓越巨棍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9pi	Great Pilum	卓越標槍	base_item	\N	9pi	"[""Great Pilum"", ""jave"", ""weapon"", ""卓越標槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7h7	Great Poleaxe	巨長斧	base_item	\N	7h7	"[""Great Poleaxe"", ""pole"", ""weapon"", ""巨長斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gsd	Great Sword	卓越之劍	base_item	\N	gsd	"[""Great Sword"", ""swor"", ""weapon"", ""卓越之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9lw	Greater Claws	巨爪	base_item	\N	9lw	"[""Greater Claws"", ""h2h2"", ""weapon"", ""巨爪""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9tw	Greater Talons	巨鷹爪	base_item	\N	9tw	"[""Greater Talons"", ""h2h2"", ""weapon"", ""巨鷹爪""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9wc	Grim Scythe	殘酷鐮刀	base_item	\N	9wc	"[""Grim Scythe"", ""pole"", ""weapon"", ""殘酷鐮刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::gwn	Grim Wand	殘酷之杖	base_item	\N	gwn	"[""Grim Wand"", ""wand"", ""weapon"", ""殘酷之杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hal	Halberd	長戟	base_item	\N	hal	"[""Halberd"", ""pole"", ""weapon"", ""長戟""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hax	Hand Axe	手斧	base_item	\N	hax	"[""Hand Axe"", ""axe"", ""weapon"", ""手斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9cs	Hand Scythe	手鐮	base_item	\N	9cs	"[""Hand Scythe"", ""h2h2"", ""weapon"", ""手鐮""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ts	Harpoon	魚叉	base_item	\N	9ts	"[""Harpoon"", ""jave"", ""weapon"", ""魚叉""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9ha	Hatchet	小斧	base_item	\N	9ha	"[""Hatchet"", ""axe"", ""weapon"", ""小斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::axf	Hatchet Hands	斧手	base_item	\N	axf	"[""Hatchet Hands"", ""h2h"", ""weapon"", ""斧手""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::obb	Heavenly Stone	天堂之石	base_item	\N	obb	"[""Heavenly Stone"", ""orb"", ""weapon"", ""天堂之石""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hxb	Heavy Crossbow	重十字弓	base_item	\N	hxb	"[""Heavy Crossbow"", ""weapon"", ""xbow"", ""重十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hfh	Hellforge Hammer	地獄熔爐鐵鎚	base_item	\N	hfh	"[""Hellforge Hammer"", ""hamm"", ""weapon"", ""地獄熔爐鐵鎚""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7cm	Highland Blade	高地之劍	base_item	\N	7cm	"[""Highland Blade"", ""swor"", ""weapon"", ""高地之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9qs	Holy Water Sprinkler	聖水噴杖	base_item	\N	9qs	"[""Holy Water Sprinkler"", ""scep"", ""weapon"", ""聖水噴杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hdm	Horadric Malus	赫拉迪克.馬勒斯	base_item	\N	hdm	"[""Horadric Malus"", ""hamm"", ""weapon"", ""赫拉迪克.馬勒斯""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hst	Horadric Staff	赫拉迪克之杖	base_item	\N	hst	"[""Horadric Staff"", ""staf"", ""weapon"", ""赫拉迪克之杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::hbw	Hunter's Bow	獵弓	base_item	\N	hbw	"[""Hunter's Bow"", ""bow"", ""weapon"", ""獵弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9b8	Hurlbat	短戰戟	base_item	\N	9b8	"[""Hurlbat"", ""taxe"", ""weapon"", ""短戰戟""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::6lw	Hydra Bow	九頭蛇弓	base_item	\N	6lw	"[""Hydra Bow"", ""bow"", ""weapon"", ""九頭蛇弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7fc	Hydra Edge	九頭蛇刃	base_item	\N	7fc	"[""Hydra Edge"", ""swor"", ""weapon"", ""九頭蛇刃""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7ja	Hyperion Javelin	亥伯龍之槍	base_item	\N	7ja	"[""Hyperion Javelin"", ""jave"", ""weapon"", ""亥伯龍之槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7sr	Hyperion Spear	亥伯龍之矛	base_item	\N	7sr	"[""Hyperion Spear"", ""spea"", ""weapon"", ""亥伯龍之矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9mt	Jagged Star	鋸齒流星鎚	base_item	\N	9mt	"[""Jagged Star"", ""mace"", ""weapon"", ""鋸齒流星鎚""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ob5	Jared's Stone	傑瑞德之石	base_item	\N	ob5	"[""Jared's Stone"", ""orb"", ""weapon"", ""傑瑞德之石""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::jav	Javelin	標槍	base_item	\N	jav	"[""Javelin"", ""jave"", ""weapon"", ""標槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8ss	Jo Staff	喬木棒	base_item	\N	8ss	"[""Jo Staff"", ""staf"", ""weapon"", ""喬木棒""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ktr	Katar	拳劍	base_item	\N	ktr	"[""Katar"", ""h2h"", ""weapon"", ""拳劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::qf1	Khalim's Flail	克林姆的連枷	base_item	\N	qf1	"[""Khalim's Flail"", ""mace"", ""weapon"", ""克林姆的連枷""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::qf2	Khalim's Will	克林姆的意志	base_item	\N	qf2	"[""Khalim's Will"", ""mace"", ""weapon"", ""克林姆的意志""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9fl	Knout	鐵皮鞭	base_item	\N	9fl	"[""Knout"", ""mace"", ""weapon"", ""鐵皮鞭""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::kri	Kriss	波形刀	base_item	\N	kri	"[""Kriss"", ""knif"", ""weapon"", ""波形刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9p9	Lance	長槍	base_item	\N	9p9	"[""Lance"", ""spea"", ""weapon"", ""長槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lax	Large Axe	巨斧	base_item	\N	lax	"[""Large Axe"", ""axe"", ""weapon"", ""巨斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7bl	Legend Spike	傳說尖刺	base_item	\N	7bl	"[""Legend Spike"", ""knif"", ""weapon"", ""傳說尖刺""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::72h	Legend Sword	傳說之劍	base_item	\N	72h	"[""Legend Sword"", ""swor"", ""weapon"", ""傳說之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7wh	Legendary Mallet	傳說之鎚	base_item	\N	7wh	"[""Legendary Mallet"", ""hamm"", ""weapon"", ""傳說之鎚""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7bw	Lich Wand	巫妖法杖	base_item	\N	7bw	"[""Lich Wand"", ""wand"", ""weapon"", ""巫妖法杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lxb	Light Crossbow	輕十字弓	base_item	\N	lxb	"[""Light Crossbow"", ""weapon"", ""xbow"", ""輕十字弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9b7	Lochaber Axe	羅佳柏斧	base_item	\N	9b7	"[""Lochaber Axe"", ""pole"", ""weapon"", ""羅佳柏斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lbb	Long Battle Bow	長戰鬥弓	base_item	\N	lbb	"[""Long Battle Bow"", ""bow"", ""weapon"", ""長戰鬥弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lbw	Long Bow	長弓	base_item	\N	lbw	"[""Long Bow"", ""bow"", ""weapon"", ""長弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::8l8	Long Siege Bow	長攻城弓	base_item	\N	8l8	"[""Long Siege Bow"", ""bow"", ""weapon"", ""長攻城弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lst	Long Staff	長棍	base_item	\N	lst	"[""Long Staff"", ""staf"", ""weapon"", ""長棍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lsd	Long Sword	長劍	base_item	\N	lsd	"[""Long Sword"", ""swor"", ""weapon"", ""長劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::lwb	Long War Bow	長巨戰弓	base_item	\N	lwb	"[""Long War Bow"", ""bow"", ""weapon"", ""長巨戰弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::mac	Mace	釘頭錘	base_item	\N	mac	"[""Mace"", ""mace"", ""weapon"", ""釘頭錘""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::am5	Maiden Javelin	女士鏢槍	base_item	\N	am5	"[""Maiden Javelin"", ""ajav"", ""weapon"", ""女士鏢槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::am4	Maiden Pike	女士長矛	base_item	\N	am4	"[""Maiden Pike"", ""aspe"", ""weapon"", ""女士長矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::am3	Maiden Spear	女士之矛	base_item	\N	am3	"[""Maiden Spear"", ""aspe"", ""weapon"", ""女士之矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7br	Mancatcher	刺人槍	base_item	\N	7br	"[""Mancatcher"", ""spea"", ""weapon"", ""刺人槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9gm	Martel de Fer	戰槌	base_item	\N	9gm	"[""Martel de Fer"", ""hamm"", ""weapon"", ""戰槌""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::amb	Matriarchal Bow	女族長之弓	base_item	\N	amb	"[""Matriarchal Bow"", ""abow"", ""weapon"", ""女族長之弓""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::amf	Matriarchal Javelin	女族長之鏢槍	base_item	\N	amf	"[""Matriarchal Javelin"", ""ajav"", ""weapon"", ""女族長之鏢槍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::ame	Matriarchal Pike	女族長之長矛	base_item	\N	ame	"[""Matriarchal Pike"", ""aspe"", ""weapon"", ""女族長之長矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::amd	Matriarchal Spear	女族長之矛	base_item	\N	amd	"[""Matriarchal Spear"", ""aspe"", ""weapon"", ""女族長之矛""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::mau	Maul	大木棍	base_item	\N	mau	"[""Maul"", ""hamm"", ""weapon"", ""大木棍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7sc	Mighty Scepter	強威權杖	base_item	\N	7sc	"[""Mighty Scepter"", ""scep"", ""weapon"", ""強威權杖""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9la	Military Axe	軍斧	base_item	\N	9la	"[""Military Axe"", ""axe"", ""weapon"", ""軍斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::mpi	Military Pick	軍用鍬	base_item	\N	mpi	"[""Military Pick"", ""axe"", ""weapon"", ""軍用鍬""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7di	Mithral Point	秘銀小刀	base_item	\N	7di	"[""Mithral Point"", ""knif"", ""weapon"", ""秘銀小刀""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::mst	Morning Star	流星鎚	base_item	\N	mst	"[""Morning Star"", ""mace"", ""weapon"", ""流星鎚""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7wd	Mythical Sword	秘儀之劍	base_item	\N	7wd	"[""Mythical Sword"", ""swor"", ""weapon"", ""秘儀之劍""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::9wa	Naga	納卡	base_item	\N	9wa	"[""Naga"", ""axe"", ""weapon"", ""納卡""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
base::7o7	Ogre Axe	食人魔之斧	base_item	\N	7o7	"[""Ogre Axe"", ""pole"", ""weapon"", ""食人魔之斧""]"	blizzhackers/d2data	True	"{""source_file"": ""weapons.json""}"
