monster::dark-familiar::batdemon5	poison	\N	\N	\N
monster::dark-familiar::batdemon5	drain_effectiveness	100	85	75
monster::dark-hunter::corruptrogue1	physical	\N	\N	20
monster::dark-hunter::corruptrogue1	magic	\N	\N	20
monster::dark-hunter::corruptrogue1	fire	\N	\N	33
monster::dark-hunter::corruptrogue1	lightning	\N	\N	33
monster::dark-hunter::corruptrogue1	cold	\N	\N	100
monster::dark-hunter::corruptrogue1	poison	\N	\N	20
monster::dark-hunter::corruptrogue1	drain_effectiveness	100	100	100
monster::dark-lancer::cr_lancer3	physical	\N	\N	45
monster::dark-lancer::cr_lancer3	magic	\N	\N	\N
monster::dark-lancer::cr_lancer3	fire	\N	\N	25
monster::dark-lancer::cr_lancer3	lightning	\N	\N	110
monster::dark-lancer::cr_lancer3	cold	\N	\N	25
monster::dark-lancer::cr_lancer3	poison	\N	\N	25
monster::dark-lancer::cr_lancer3	drain_effectiveness	100	100	100
monster::dark-lancer::cr_lancer7	physical	\N	\N	33
monster::dark-lancer::cr_lancer7	magic	\N	\N	\N
monster::dark-lancer::cr_lancer7	fire	\N	\N	25
monster::dark-lancer::cr_lancer7	lightning	\N	50	100
monster::dark-lancer::cr_lancer7	cold	\N	25	50
monster::dark-lancer::cr_lancer7	poison	\N	\N	15
monster::dark-lancer::cr_lancer7	drain_effectiveness	100	100	100
monster::dark-lord::vampire3	physical	50	40	40
monster::dark-lord::vampire3	magic	\N	\N	\N
monster::dark-lord::vampire3	fire	\N	\N	33
monster::dark-lord::vampire3	lightning	\N	\N	25
monster::dark-lord::vampire3	cold	50	50	130
monster::dark-lord::vampire3	poison	\N	50	50
monster::dark-lord::vampire3	drain_effectiveness	100	85	75
monster::dark-lord::vampire8	physical	60	60	75
monster::dark-lord::vampire8	magic	\N	\N	\N
monster::dark-lord::vampire8	fire	\N	\N	33
monster::dark-lord::vampire8	lightning	\N	\N	33
monster::dark-lord::vampire8	cold	50	50	135
monster::dark-lord::vampire8	poison	\N	50	50
monster::dark-lord::vampire8	drain_effectiveness	100	85	75
monster::dark-lord::vampire9	physical	60	60	100
monster::dark-lord::vampire9	magic	\N	\N	\N
monster::dark-lord::vampire9	fire	\N	\N	33
monster::dark-lord::vampire9	lightning	\N	\N	33
monster::dark-lord::vampire9	cold	50	50	135
monster::dark-lord::vampire9	poison	\N	50	50
monster::dark-lord::vampire9	drain_effectiveness	100	85	75
monster::dark-one::fallen4	physical	\N	\N	15
monster::dark-one::fallen4	magic	\N	\N	\N
monster::dark-one::fallen4	fire	\N	\N	125
monster::dark-one::fallen4	lightning	\N	\N	\N
monster::dark-one::fallen4	cold	\N	\N	40
monster::dark-one::fallen4	poison	\N	\N	\N
monster::dark-one::fallen4	drain_effectiveness	100	85	75
monster::dark-one::fallen8	physical	50	66	25
monster::dark-one::fallen8	magic	50	66	75
monster::dark-one::fallen8	fire	50	66	75
monster::dark-one::fallen8	lightning	50	66	75
monster::dark-one::fallen8	cold	50	66	75
monster::dark-one::fallen8	poison	50	66	75
monster::dark-one::fallen8	drain_effectiveness	100	100	100
monster::dark-ranger::cr_archer1	physical	\N	\N	15
monster::dark-ranger::cr_archer1	magic	\N	\N	\N
monster::dark-ranger::cr_archer1	fire	\N	\N	25
monster::dark-ranger::cr_archer1	lightning	\N	\N	100
monster::dark-ranger::cr_archer1	cold	\N	\N	25
monster::dark-ranger::cr_archer1	poison	\N	\N	25
monster::dark-ranger::cr_archer1	drain_effectiveness	100	100	100
monster::dark-shaman::fallenshaman4	physical	\N	\N	15
monster::dark-shaman::fallenshaman4	magic	\N	\N	\N
monster::dark-shaman::fallenshaman4	fire	40	80	115
monster::dark-shaman::fallenshaman4	lightning	\N	\N	\N
monster::dark-shaman::fallenshaman4	cold	\N	\N	\N
monster::dark-shaman::fallenshaman4	poison	\N	\N	\N
monster::dark-shaman::fallenshaman4	drain_effectiveness	100	75	66
monster::dark-shaman::fallenshaman8	physical	\N	\N	25
monster::dark-shaman::fallenshaman8	magic	20	50	50
monster::dark-shaman::fallenshaman8	fire	70	\N	66
monster::dark-shaman::fallenshaman8	lightning	\N	25	50
monster::dark-shaman::fallenshaman8	cold	\N	50	75
monster::dark-shaman::fallenshaman8	poison	\N	\N	\N
monster::dark-shaman::fallenshaman8	drain_effectiveness	100	75	66
monster::dark-shape::wraith5	physical	60	75	100
monster::dark-shape::wraith5	magic	\N	\N	50
monster::dark-shape::wraith5	fire	\N	\N	\N
monster::dark-shape::wraith5	lightning	\N	\N	\N
monster::dark-shape::wraith5	cold	\N	\N	80
monster::dark-shape::wraith5	poison	50	60	75
monster::dark-shape::wraith5	drain_effectiveness	100	66	33
monster::dark-spearwoman::cr_lancer1	physical	\N	\N	45
monster::dark-spearwoman::cr_lancer1	magic	\N	\N	\N
monster::dark-spearwoman::cr_lancer1	fire	\N	\N	25
monster::dark-spearwoman::cr_lancer1	lightning	\N	\N	100
monster::dark-spearwoman::cr_lancer1	cold	\N	\N	25
monster::dark-spearwoman::cr_lancer1	poison	\N	\N	25
monster::dark-spearwoman::cr_lancer1	drain_effectiveness	100	100	100
monster::dark-stalker::corruptrogue3	physical	\N	\N	20
monster::dark-stalker::corruptrogue3	magic	\N	\N	20
monster::dark-stalker::corruptrogue3	fire	\N	\N	33
monster::dark-stalker::corruptrogue3	lightning	\N	\N	33
monster::dark-stalker::corruptrogue3	cold	\N	\N	130
monster::dark-stalker::corruptrogue3	poison	\N	\N	20
monster::dark-stalker::corruptrogue3	drain_effectiveness	100	100	100
monster::death-beetle::scarab2	physical	\N	\N	50
monster::death-beetle::scarab2	magic	\N	\N	\N
monster::death-beetle::scarab2	fire	\N	\N	\N
monster::death-beetle::scarab2	lightning	\N	\N	105
monster::death-beetle::scarab2	cold	\N	\N	\N
monster::death-beetle::scarab2	poison	\N	\N	\N
monster::death-beetle::scarab2	drain_effectiveness	100	75	50
monster::death-berserker::deathmauler4	physical	\N	\N	100
monster::death-berserker::deathmauler4	magic	\N	\N	\N
monster::death-berserker::deathmauler4	fire	\N	\N	25
monster::death-berserker::deathmauler4	lightning	\N	\N	25
monster::death-berserker::deathmauler4	cold	\N	\N	25
monster::death-berserker::deathmauler4	poison	\N	\N	\N
monster::death-berserker::deathmauler4	drain_effectiveness	100	85	75
monster::death-brawler::deathmauler2	physical	\N	\N	33
monster::death-brawler::deathmauler2	magic	\N	\N	\N
monster::death-brawler::deathmauler2	fire	\N	\N	50
monster::death-brawler::deathmauler2	lightning	\N	\N	100
monster::death-brawler::deathmauler2	cold	\N	\N	50
monster::death-brawler::deathmauler2	poison	\N	\N	\N
monster::death-brawler::deathmauler2	drain_effectiveness	100	85	75
monster::death-brigadier::deathmauler5	physical	\N	\N	33
monster::death-brigadier::deathmauler5	magic	\N	\N	\N
monster::death-brigadier::deathmauler5	fire	\N	\N	50
monster::death-brigadier::deathmauler5	lightning	\N	\N	50
monster::death-brigadier::deathmauler5	cold	\N	\N	145
monster::death-brigadier::deathmauler5	poison	\N	\N	\N
monster::death-brigadier::deathmauler5	drain_effectiveness	100	85	75
monster::death-clan::goatman10	physical	\N	\N	40
monster::death-clan::goatman10	magic	30	50	50
monster::death-clan::goatman10	fire	30	\N	33
monster::death-clan::goatman10	lightning	\N	\N	33
monster::death-clan::goatman10	cold	\N	100	165
monster::death-clan::goatman10	poison	\N	50	50
monster::death-clan::goatman10	drain_effectiveness	100	90	80
monster::death-clan::goatman5	physical	\N	\N	50
monster::death-clan::goatman5	magic	30	50	50
monster::death-clan::goatman5	fire	20	50	75
monster::death-clan::goatman5	lightning	\N	\N	\N
monster::death-clan::goatman5	cold	\N	\N	\N
monster::death-clan::goatman5	poison	\N	\N	\N
monster::death-clan::goatman5	drain_effectiveness	100	90	80
monster::death-lord::bloodlord5	physical	\N	\N	66
monster::death-lord::bloodlord5	magic	\N	\N	33
monster::death-lord::bloodlord5	fire	\N	\N	120
monster::death-lord::bloodlord5	lightning	\N	\N	33
monster::death-lord::bloodlord5	cold	\N	\N	33
monster::death-lord::bloodlord5	poison	\N	\N	33
monster::death-lord::bloodlord5	drain_effectiveness	100	85	75
monster::death-mage::skmage_cold3	physical	\N	\N	33
monster::death-mage::skmage_cold3	magic	\N	\N	\N
monster::death-mage::skmage_cold3	fire	50	50	75
monster::death-mage::skmage_cold3	lightning	\N	\N	\N
monster::death-mage::skmage_cold3	cold	30	50	160
monster::death-mage::skmage_cold3	poison	50	60	75
monster::death-mage::skmage_cold3	drain_effectiveness	\N	\N	\N
monster::death-mauler::deathmauler1	physical	\N	\N	33
monster::death-mauler::deathmauler1	magic	\N	\N	\N
monster::death-mauler::deathmauler1	fire	\N	25	50
monster::death-mauler::deathmauler1	lightning	\N	50	100
monster::death-mauler::deathmauler1	cold	\N	25	50
monster::death-mauler::deathmauler1	poison	\N	\N	\N
monster::death-mauler::deathmauler1	drain_effectiveness	100	85	75
monster::death-mauler::deathmauler6	physical	\N	\N	25
monster::death-mauler::deathmauler6	magic	\N	\N	\N
monster::death-mauler::deathmauler6	fire	\N	\N	15
monster::death-mauler::deathmauler6	lightning	\N	\N	100
monster::death-mauler::deathmauler6	cold	\N	\N	15
monster::death-mauler::deathmauler6	poison	\N	\N	15
monster::death-mauler::deathmauler6	drain_effectiveness	100	85	75
monster::death-slasher::deathmauler3	physical	\N	\N	33
monster::death-slasher::deathmauler3	magic	\N	\N	\N
monster::death-slasher::deathmauler3	fire	\N	\N	50
monster::death-slasher::deathmauler3	lightning	\N	\N	50
monster::death-slasher::deathmauler3	cold	\N	\N	135
monster::death-slasher::deathmauler3	poison	\N	\N	\N
monster::death-slasher::deathmauler3	drain_effectiveness	100	85	75
monster::decayed::mummy2	physical	\N	\N	50
monster::decayed::mummy2	magic	\N	\N	\N
monster::decayed::mummy2	fire	\N	\N	\N
monster::decayed::mummy2	lightning	\N	\N	33
monster::decayed::mummy2	cold	\N	\N	33
monster::decayed::mummy2	poison	70	80	100
monster::decayed::mummy2	drain_effectiveness	100	66	33
monster::defenderspirit::colbarbwhirl	physical	70	70	30
monster::defenderspirit::colbarbwhirl	magic	50	50	50
monster::defenderspirit::colbarbwhirl	fire	140	140	140
monster::defenderspirit::colbarbwhirl	lightning	70	70	70
monster::defenderspirit::colbarbwhirl	cold	70	70	70
monster::defenderspirit::colbarbwhirl	poison	70	70	70
monster::defenderspirit::colbarbwhirl	drain_effectiveness	100	100	100
monster::defiled-warrior::reanimatedhorde5	physical	\N	\N	50
monster::defiled-warrior::reanimatedhorde5	magic	50	50	50
monster::defiled-warrior::reanimatedhorde5	fire	\N	\N	\N
monster::defiled-warrior::reanimatedhorde5	lightning	\N	\N	33
monster::defiled-warrior::reanimatedhorde5	cold	\N	\N	50
monster::defiled-warrior::reanimatedhorde5	poison	70	100	100
monster::defiled-warrior::reanimatedhorde5	drain_effectiveness	100	75	66
monster::demon-gremlin::imp3	physical	\N	\N	\N
monster::demon-gremlin::imp3	magic	\N	\N	25
monster::demon-gremlin::imp3	fire	\N	\N	110
monster::demon-gremlin::imp3	lightning	\N	\N	25
monster::demon-gremlin::imp3	cold	\N	\N	33
monster::demon-gremlin::imp3	poison	\N	\N	\N
monster::demon-gremlin::imp3	drain_effectiveness	100	100	100
monster::demon-imp::imp1	physical	\N	\N	\N
monster::demon-imp::imp1	magic	\N	\N	25
monster::demon-imp::imp1	fire	\N	\N	100
monster::demon-imp::imp1	lightning	\N	\N	25
monster::demon-imp::imp1	cold	\N	\N	33
monster::demon-imp::imp1	poison	\N	\N	\N
monster::demon-imp::imp1	drain_effectiveness	100	100	100
monster::demon-imp::imp6	physical	\N	\N	\N
monster::demon-imp::imp6	magic	\N	\N	\N
monster::demon-imp::imp6	fire	\N	\N	110
monster::demon-imp::imp6	lightning	\N	\N	25
monster::demon-imp::imp6	cold	\N	\N	25
monster::demon-imp::imp6	poison	\N	\N	\N
monster::demon-imp::imp6	drain_effectiveness	100	100	100
monster::demon-rascal::imp2	physical	\N	\N	\N
monster::demon-rascal::imp2	magic	\N	\N	25
monster::demon-rascal::imp2	fire	\N	\N	105
monster::demon-rascal::imp2	lightning	\N	\N	25
monster::demon-rascal::imp2	cold	\N	\N	33
monster::demon-rascal::imp2	poison	\N	\N	\N
monster::demon-rascal::imp2	drain_effectiveness	100	100	100
monster::demon-sprite::imp5	physical	\N	\N	\N
monster::demon-sprite::imp5	magic	\N	\N	25
monster::demon-sprite::imp5	fire	\N	\N	120
monster::demon-sprite::imp5	lightning	\N	\N	25
monster::demon-sprite::imp5	cold	\N	\N	33
monster::demon-sprite::imp5	poison	\N	\N	\N
monster::demon-sprite::imp5	drain_effectiveness	100	100	100
monster::demon-steed::siegebeast5	physical	\N	\N	50
monster::demon-steed::siegebeast5	magic	\N	\N	\N
monster::demon-steed::siegebeast5	fire	\N	\N	75
monster::demon-steed::siegebeast5	lightning	\N	\N	33
monster::demon-steed::siegebeast5	cold	\N	\N	140
monster::demon-steed::siegebeast5	poison	\N	\N	\N
monster::demon-steed::siegebeast5	drain_effectiveness	100	100	100
monster::demon-trickster::imp4	physical	\N	\N	\N
monster::demon-trickster::imp4	magic	\N	\N	25
monster::demon-trickster::imp4	fire	\N	\N	115
monster::demon-trickster::imp4	lightning	\N	\N	25
monster::demon-trickster::imp4	cold	\N	\N	33
monster::demon-trickster::imp4	poison	\N	\N	\N
monster::demon-trickster::imp4	drain_effectiveness	100	100	100
monster::demon-trickster::imp7	physical	\N	\N	\N
monster::demon-trickster::imp7	magic	\N	\N	\N
monster::demon-trickster::imp7	fire	\N	\N	115
monster::demon-trickster::imp7	lightning	\N	\N	25
monster::demon-trickster::imp7	cold	\N	\N	25
monster::demon-trickster::imp7	poison	\N	\N	\N
monster::demon-trickster::imp7	drain_effectiveness	100	100	100
monster::demon-trickster::imp8	physical	\N	\N	\N
monster::demon-trickster::imp8	magic	\N	\N	\N
monster::demon-trickster::imp8	fire	\N	\N	115
monster::demon-trickster::imp8	lightning	\N	\N	25
monster::demon-trickster::imp8	cold	\N	\N	25
monster::demon-trickster::imp8	poison	\N	\N	\N
monster::demon-trickster::imp8	drain_effectiveness	100	100	100
monster::desert-wing::batdemon1	physical	\N	\N	15
monster::desert-wing::batdemon1	magic	\N	\N	25
monster::desert-wing::batdemon1	fire	\N	\N	100
monster::desert-wing::batdemon1	lightning	\N	\N	\N
monster::desert-wing::batdemon1	cold	\N	\N	\N
monster::desert-wing::batdemon1	poison	\N	\N	\N
monster::desert-wing::batdemon1	drain_effectiveness	100	85	75
monster::desertmerc::act2hire	physical	\N	\N	\N
monster::desertmerc::act2hire	magic	\N	\N	\N
monster::desertmerc::act2hire	fire	\N	\N	\N
monster::desertmerc::act2hire	lightning	\N	\N	\N
monster::desertmerc::act2hire	cold	\N	\N	\N
monster::desertmerc::act2hire	poison	\N	\N	\N
monster::desertmerc::act2hire	drain_effectiveness	100	100	100
monster::devilkin::fallen3	physical	\N	\N	15
monster::devilkin::fallen3	magic	\N	\N	\N
monster::devilkin::fallen3	fire	\N	\N	120
monster::devilkin::fallen3	lightning	\N	\N	\N
monster::devilkin::fallen3	cold	\N	\N	40
monster::devilkin::fallen3	poison	\N	\N	\N
monster::devilkin::fallen3	drain_effectiveness	100	85	75
monster::devilkin::fallen7	physical	50	66	25
monster::devilkin::fallen7	magic	50	66	75
monster::devilkin::fallen7	fire	50	66	75
monster::devilkin::fallen7	lightning	50	66	75
monster::devilkin::fallen7	cold	50	66	75
monster::devilkin::fallen7	poison	50	66	75
monster::devilkin::fallen7	drain_effectiveness	100	100	100
monster::devilkin-shaman::fallenshaman3	physical	\N	\N	15
monster::devilkin-shaman::fallenshaman3	magic	\N	\N	\N
monster::devilkin-shaman::fallenshaman3	fire	35	70	110
monster::devilkin-shaman::fallenshaman3	lightning	\N	\N	\N
monster::devilkin-shaman::fallenshaman3	cold	\N	\N	\N
monster::devilkin-shaman::fallenshaman3	poison	\N	\N	\N
monster::devilkin-shaman::fallenshaman3	drain_effectiveness	100	75	66
monster::devilkin-shaman::fallenshaman7	physical	\N	\N	25
monster::devilkin-shaman::fallenshaman7	magic	20	50	50
monster::devilkin-shaman::fallenshaman7	fire	70	\N	66
monster::devilkin-shaman::fallenshaman7	lightning	\N	25	50
monster::devilkin-shaman::fallenshaman7	cold	\N	50	75
monster::devilkin-shaman::fallenshaman7	poison	\N	\N	\N
monster::devilkin-shaman::fallenshaman7	drain_effectiveness	100	75	66
monster::devourer::sandmaggot3	physical	\N	\N	66
monster::devourer::sandmaggot3	magic	\N	\N	\N
monster::devourer::sandmaggot3	fire	\N	\N	33
monster::devourer::sandmaggot3	lightning	\N	\N	\N
monster::devourer::sandmaggot3	cold	\N	\N	\N
monster::devourer::sandmaggot3	poison	\N	\N	115
monster::devourer::sandmaggot3	drain_effectiveness	100	75	50
monster::devourer-egg::maggotegg3	physical	\N	\N	\N
monster::devourer-egg::maggotegg3	magic	\N	\N	\N
monster::devourer-egg::maggotegg3	fire	\N	\N	\N
monster::devourer-egg::maggotegg3	lightning	\N	\N	\N
monster::devourer-egg::maggotegg3	cold	\N	\N	\N
monster::devourer-egg::maggotegg3	poison	\N	\N	\N
monster::devourer-egg::maggotegg3	drain_effectiveness	100	66	33
monster::devourer-queen::maggotqueen3	physical	\N	\N	50
monster::devourer-queen::maggotqueen3	magic	\N	\N	\N
monster::devourer-queen::maggotqueen3	fire	\N	\N	\N
monster::devourer-queen::maggotqueen3	lightning	\N	\N	\N
monster::devourer-queen::maggotqueen3	cold	\N	\N	\N
monster::devourer-queen::maggotqueen3	poison	\N	\N	120
monster::devourer-queen::maggotqueen3	drain_effectiveness	100	75	50
monster::devourer-young::maggotbaby3	physical	\N	\N	\N
monster::devourer-young::maggotbaby3	magic	\N	\N	\N
monster::devourer-young::maggotbaby3	fire	\N	\N	\N
monster::devourer-young::maggotbaby3	lightning	\N	\N	\N
monster::devourer-young::maggotbaby3	cold	\N	\N	\N
monster::devourer-young::maggotbaby3	poison	\N	\N	100
monster::devourer-young::maggotbaby3	drain_effectiveness	100	75	50
monster::diablo::diablo	physical	\N	\N	45
monster::diablo::diablo	magic	\N	\N	\N
monster::diablo::diablo	fire	33	50	50
monster::diablo::diablo	lightning	33	50	50
monster::diablo::diablo	cold	33	50	50
monster::diablo::diablo	poison	50	50	50
monster::diablo::diablo	drain_effectiveness	100	50	\N
monster::diablo::diabloclone	physical	50	50	50
monster::diablo::diabloclone	magic	50	50	50
monster::diablo::diabloclone	fire	75	75	95
monster::diablo::diabloclone	lightning	75	75	95
monster::diablo::diabloclone	cold	75	75	95
monster::diablo::diabloclone	poison	75	75	95
monster::diablo::diabloclone	drain_effectiveness	15	15	15
monster::diablo::uberdiablo	physical	50	50	50
monster::diablo::uberdiablo	magic	50	50	75
monster::diablo::uberdiablo	fire	75	75	110
monster::diablo::uberdiablo	lightning	75	75	75
monster::diablo::uberdiablo	cold	75	75	75
monster::diablo::uberdiablo	poison	75	75	75
monster::diablo::uberdiablo	drain_effectiveness	15	15	15
monster::dire-wolf::fenris	physical	\N	\N	\N
monster::dire-wolf::fenris	magic	\N	\N	\N
monster::dire-wolf::fenris	fire	\N	\N	\N
monster::dire-wolf::fenris	lightning	\N	\N	\N
monster::dire-wolf::fenris	cold	\N	\N	\N
monster::dire-wolf::fenris	poison	\N	\N	\N
monster::dire-wolf::fenris	drain_effectiveness	100	100	100
monster::disfigured::bighead4	physical	\N	\N	25
monster::disfigured::bighead4	magic	\N	\N	\N
monster::disfigured::bighead4	fire	\N	\N	\N
monster::disfigured::bighead4	lightning	50	75	115
monster::disfigured::bighead4	cold	\N	\N	\N
monster::disfigured::bighead4	poison	\N	\N	\N
monster::disfigured::bighead4	drain_effectiveness	100	85	75
monster::disfigured::bighead9	physical	\N	\N	25
monster::disfigured::bighead9	magic	\N	\N	\N
monster::disfigured::bighead9	fire	75	75	90
monster::disfigured::bighead9	lightning	80	100	100
monster::disfigured::bighead9	cold	50	50	50
monster::disfigured::bighead9	poison	\N	\N	15
monster::disfigured::bighead9	drain_effectiveness	100	85	75
monster::doom-ape::baboon4	physical	\N	\N	45
monster::doom-ape::baboon4	magic	\N	\N	\N
monster::doom-ape::baboon4	fire	\N	\N	\N
monster::doom-ape::baboon4	lightning	\N	\N	105
monster::doom-ape::baboon4	cold	\N	\N	50
monster::doom-ape::baboon4	poison	\N	\N	25
monster::doom-ape::baboon4	drain_effectiveness	100	100	100
monster::doom-caster::fingermage1	physical	\N	\N	50
monster::doom-caster::fingermage1	magic	\N	\N	\N
monster::doom-caster::fingermage1	fire	40	50	\N
monster::doom-caster::fingermage1	lightning	40	50	100
monster::doom-caster::fingermage1	cold	\N	\N	\N
monster::doom-caster::fingermage1	poison	\N	\N	\N
monster::doom-caster::fingermage1	drain_effectiveness	100	66	33
monster::doom-knight::dkfig1	physical	\N	\N	33
monster::doom-knight::dkfig1	magic	\N	\N	\N
monster::doom-knight::dkfig1	fire	80	100	130
monster::doom-knight::dkfig1	lightning	20	20	25
monster::doom-knight::dkfig1	cold	20	20	25
monster::doom-knight::dkfig1	poison	40	40	50
monster::doom-knight::dkfig1	drain_effectiveness	100	75	33
monster::doom-knight::dkfig2	physical	\N	\N	33
monster::doom-knight::dkfig2	magic	\N	\N	\N
monster::doom-knight::dkfig2	fire	80	100	140
monster::doom-knight::dkfig2	lightning	20	20	25
monster::doom-knight::dkfig2	cold	20	20	25
monster::doom-knight::dkfig2	poison	40	40	50
monster::doom-knight::dkfig2	drain_effectiveness	100	75	33
monster::doom-knight::doomknight1	physical	\N	\N	33
monster::doom-knight::doomknight1	magic	\N	\N	\N
monster::doom-knight::doomknight1	fire	80	100	110
monster::doom-knight::doomknight1	lightning	20	20	20
monster::doom-knight::doomknight1	cold	20	20	20
monster::doom-knight::doomknight1	poison	40	40	50
monster::doom-knight::doomknight1	drain_effectiveness	100	75	33
monster::dried-corpse::mummy1	physical	\N	\N	50
monster::dried-corpse::mummy1	magic	\N	\N	\N
monster::dried-corpse::mummy1	fire	\N	\N	\N
monster::dried-corpse::mummy1	lightning	\N	\N	33
monster::dried-corpse::mummy1	cold	\N	\N	33
monster::dried-corpse::mummy1	poison	70	80	100
monster::dried-corpse::mummy1	drain_effectiveness	100	66	33
monster::drowned-carcass::zombie4	physical	20	50	50
monster::drowned-carcass::zombie4	magic	\N	\N	\N
monster::drowned-carcass::zombie4	fire	50	75	110
monster::drowned-carcass::zombie4	lightning	\N	\N	\N
monster::drowned-carcass::zombie4	cold	\N	\N	\N
monster::drowned-carcass::zombie4	poison	50	75	75
monster::drowned-carcass::zombie4	drain_effectiveness	100	75	50
monster::dune-beast::baboon1	physical	\N	\N	33
monster::dune-beast::baboon1	magic	\N	\N	\N
monster::dune-beast::baboon1	fire	\N	\N	\N
monster::dune-beast::baboon1	lightning	\N	\N	100
monster::dune-beast::baboon1	cold	\N	\N	50
monster::dune-beast::baboon1	poison	\N	\N	25
monster::dune-beast::baboon1	drain_effectiveness	100	100	100
monster::dung-soldier::scarab1	physical	\N	\N	50
monster::dung-soldier::scarab1	magic	\N	\N	\N
monster::dung-soldier::scarab1	fire	\N	\N	\N
monster::dung-soldier::scarab1	lightning	\N	\N	100
monster::dung-soldier::scarab1	cold	\N	\N	\N
monster::dung-soldier::scarab1	poison	\N	\N	\N
monster::dung-soldier::scarab1	drain_effectiveness	100	75	50
monster::duriel::duriel	physical	\N	\N	50
monster::duriel::duriel	magic	\N	\N	33
monster::duriel::duriel	fire	20	50	75
monster::duriel::duriel	lightning	20	50	75
monster::duriel::duriel	cold	50	75	95
monster::duriel::duriel	poison	20	50	75
monster::duriel::duriel	drain_effectiveness	100	100	100
monster::duriel::uberduriel	physical	\N	\N	50
monster::duriel::uberduriel	magic	\N	\N	75
monster::duriel::uberduriel	fire	20	50	75
monster::duriel::uberduriel	lightning	20	50	75
monster::duriel::uberduriel	cold	50	75	75
monster::duriel::uberduriel	poison	20	50	75
monster::duriel::uberduriel	drain_effectiveness	100	100	100
monster::eagle::eagle	physical	\N	\N	\N
monster::eagle::eagle	magic	\N	\N	\N
monster::eagle::eagle	fire	\N	\N	\N
monster::eagle::eagle	lightning	\N	\N	\N
monster::eagle::eagle	cold	\N	\N	\N
monster::eagle::eagle	poison	\N	\N	\N
monster::eagle::eagle	drain_effectiveness	100	100	100
monster::embalmed::mummy3	physical	\N	\N	50
monster::embalmed::mummy3	magic	\N	\N	\N
monster::embalmed::mummy3	fire	\N	\N	\N
monster::embalmed::mummy3	lightning	\N	\N	33
monster::embalmed::mummy3	cold	\N	\N	33
monster::embalmed::mummy3	poison	70	80	105
monster::embalmed::mummy3	drain_effectiveness	100	66	33
monster::enslaved::minion1	physical	\N	\N	25
monster::enslaved::minion1	magic	\N	\N	\N
monster::enslaved::minion1	fire	\N	25	66
monster::enslaved::minion1	lightning	\N	\N	15
monster::enslaved::minion1	cold	\N	50	130
monster::enslaved::minion1	poison	\N	25	15
monster::enslaved::minion1	drain_effectiveness	100	85	75
monster::evil-demon-hut::evilhut	physical	\N	\N	\N
monster::evil-demon-hut::evilhut	magic	\N	\N	\N
monster::evil-demon-hut::evilhut	fire	50	70	70
monster::evil-demon-hut::evilhut	lightning	70	70	70
monster::evil-demon-hut::evilhut	cold	70	70	70
monster::evil-demon-hut::evilhut	poison	\N	\N	\N
monster::evil-demon-hut::evilhut	drain_effectiveness	\N	\N	\N
monster::faithful::zealot2	physical	\N	\N	10
monster::faithful::zealot2	magic	\N	\N	\N
monster::faithful::zealot2	fire	\N	\N	25
monster::faithful::zealot2	lightning	\N	\N	33
monster::faithful::zealot2	cold	\N	\N	140
monster::faithful::zealot2	poison	\N	\N	20
monster::faithful::zealot2	drain_effectiveness	100	100	100
monster::fallen::fallen1	physical	\N	\N	15
monster::fallen::fallen1	magic	\N	\N	\N
monster::fallen::fallen1	fire	\N	\N	100
monster::fallen::fallen1	lightning	\N	\N	\N
monster::fallen::fallen1	cold	\N	\N	40
monster::fallen::fallen1	poison	\N	\N	\N
monster::fallen::fallen1	drain_effectiveness	100	85	75
monster::fallen-shaman::fallenshaman1	physical	\N	\N	15
monster::fallen-shaman::fallenshaman1	magic	\N	\N	\N
monster::fallen-shaman::fallenshaman1	fire	25	50	100
monster::fallen-shaman::fallenshaman1	lightning	\N	\N	\N
monster::fallen-shaman::fallenshaman1	cold	\N	\N	\N
monster::fallen-shaman::fallenshaman1	poison	\N	\N	\N
monster::fallen-shaman::fallenshaman1	drain_effectiveness	100	75	66
monster::fanatic-enslaved::suicideminion1	physical	\N	\N	25
monster::fanatic-enslaved::suicideminion1	magic	\N	\N	\N
monster::fanatic-enslaved::suicideminion1	fire	25	25	66
monster::fanatic-enslaved::suicideminion1	lightning	\N	\N	15
monster::fanatic-enslaved::suicideminion1	cold	\N	\N	130
monster::fanatic-enslaved::suicideminion1	poison	\N	\N	15
monster::fanatic-enslaved::suicideminion1	drain_effectiveness	100	85	75
monster::feeder::mosquito2	physical	\N	\N	\N
monster::feeder::mosquito2	magic	\N	\N	\N
monster::feeder::mosquito2	fire	\N	\N	\N
monster::feeder::mosquito2	lightning	\N	\N	33
monster::feeder::mosquito2	cold	\N	\N	\N
monster::feeder::mosquito2	poison	\N	\N	110
monster::feeder::mosquito2	drain_effectiveness	100	75	50
monster::festering-appendages::baaltentacle1	physical	\N	\N	25
monster::festering-appendages::baaltentacle1	magic	\N	\N	\N
monster::festering-appendages::baaltentacle1	fire	\N	\N	25
monster::festering-appendages::baaltentacle1	lightning	\N	\N	\N
monster::festering-appendages::baaltentacle1	cold	\N	\N	110
monster::festering-appendages::baaltentacle1	poison	\N	\N	\N
monster::festering-appendages::baaltentacle1	drain_effectiveness	100	100	100
monster::festering-appendages::baaltentacle2	physical	\N	\N	25
monster::festering-appendages::baaltentacle2	magic	\N	\N	\N
